timestamp,no
2016-02-22 00:00:21,0
2016-02-22 00:00:43,0
2016-02-22 00:01:05,0
2016-02-22 00:01:28,0
2016-02-22 00:01:50,"0,1"
2016-02-22 00:02:12,0
2016-02-22 00:02:34,0
2016-02-22 00:02:57,0
2016-02-22 00:03:19,0
2016-02-22 00:03:41,0
2016-02-22 00:04:03,0
2016-02-22 00:04:26,0
2016-02-22 00:04:48,0
2016-02-22 00:05:11,0
2016-02-22 00:05:33,0
2016-02-22 00:05:55,0
2016-02-22 00:06:17,0
2016-02-22 00:06:40,0
2016-02-22 00:07:02,0
2016-02-22 00:07:25,"0,1"
2016-02-22 00:07:47,0
2016-02-22 00:08:09,"0,1"
2016-02-22 00:08:32,0
2016-02-22 00:08:54,0
2016-02-22 00:09:16,0
2016-02-22 00:09:38,0
2016-02-22 00:10:01,0
2016-02-22 00:10:23,0
2016-02-22 00:10:45,"0,3"
2016-02-22 00:11:07,"0,2"
2016-02-22 00:11:30,"0,1"
2016-02-22 00:11:52,"0,1"
2016-02-22 00:12:15,"0,1"
2016-02-22 00:12:37,0
2016-02-22 00:13:00,"0,1"
2016-02-22 00:13:22,"0,1"
2016-02-22 00:13:44,0
2016-02-22 00:14:06,"0,1"
2016-02-22 00:14:28,0
2016-02-22 00:14:51,0
2016-02-22 00:15:13,0
2016-02-22 00:15:35,"0,1"
2016-02-22 00:15:57,"0,1"
2016-02-22 00:16:20,"0,1"
2016-02-22 00:16:42,"0,1"
2016-02-22 00:17:05,"0,2"
2016-02-22 00:17:27,"0,1"
2016-02-22 00:17:49,"0,1"
2016-02-22 00:18:12,"0,1"
2016-02-22 00:18:34,0
2016-02-22 00:18:56,0
2016-02-22 00:19:19,"0,1"
2016-02-22 00:19:41,"0,1"
2016-02-22 00:20:03,"0,1"
2016-02-22 00:20:26,0
2016-02-22 00:20:48,0
2016-02-22 00:21:10,0
2016-02-22 00:21:32,"0,1"
2016-02-22 00:21:55,0
2016-02-22 00:22:17,0
2016-02-22 00:22:40,"0,1"
2016-02-22 00:23:02,0
2016-02-22 00:23:24,"0,1"
2016-02-22 00:23:46,0
2016-02-22 00:24:08,0
2016-02-22 00:24:31,0
2016-02-22 00:24:53,0
2016-02-22 00:25:15,0
2016-02-22 00:25:37,"0,1"
2016-02-22 00:26:00,0
2016-02-22 00:26:22,0
2016-02-22 00:26:45,0
2016-02-22 00:27:08,0
2016-02-22 00:27:30,0
2016-02-22 00:27:52,"0,1"
2016-02-22 00:28:14,0
2016-02-22 00:28:37,"0,1"
2016-02-22 00:28:59,"0,1"
2016-02-22 00:29:21,"0,1"
2016-02-22 00:29:43,"0,1"
2016-02-22 00:30:06,"0,1"
2016-02-22 00:30:28,0
2016-02-22 00:30:50,"0,1"
2016-02-22 00:31:12,"0,2"
2016-02-22 00:31:35,"0,1"
2016-02-22 00:31:57,"0,1"
2016-02-22 00:32:19,0
2016-02-22 00:32:41,"0,1"
2016-02-22 00:33:03,"0,1"
2016-02-22 00:33:26,"0,1"
2016-02-22 00:33:48,"0,1"
