no,timestamp
80.7,2016-01-21T16:29:22+01:00
80.8,2016-01-21T16:29:45+01:00
81.3,2016-01-21T16:30:07+01:00
80.4,2016-01-21T16:30:29+01:00
80.2,2016-01-21T16:30:52+01:00
81.1,2016-01-21T16:31:15+01:00
80.6,2016-01-21T16:31:38+01:00
79.8,2016-01-21T16:32:00+01:00
80.6,2016-01-21T16:32:22+01:00
80.3,2016-01-21T16:32:45+01:00
79.5,2016-01-21T16:33:07+01:00
81.0,2016-01-21T16:33:30+01:00
80.2,2016-01-21T16:33:52+01:00
80.4,2016-01-21T16:34:14+01:00
80.0,2016-01-21T16:34:37+01:00
46.9,2016-01-21T16:35:00+01:00
39.8,2016-01-21T16:35:22+01:00
40.4,2016-01-21T16:35:45+01:00
40.8,2016-01-21T16:36:07+01:00
40.7,2016-01-21T16:36:29+01:00
40.6,2016-01-21T16:36:52+01:00
40.5,2016-01-21T16:37:14+01:00
40.6,2016-01-21T16:37:36+01:00
40.2,2016-01-21T16:37:59+01:00
40.2,2016-01-21T16:38:21+01:00
27.6,2016-01-21T16:38:43+01:00
27.6,2016-01-21T16:39:06+01:00
28.1,2016-01-21T16:39:28+01:00
27.9,2016-01-21T16:39:51+01:00
27.9,2016-01-21T16:40:13+01:00
28.1,2016-01-21T16:40:35+01:00
19.9,2016-01-21T16:40:58+01:00
19.9,2016-01-21T16:41:20+01:00
19.8,2016-01-21T16:41:42+01:00
20.0,2016-01-21T16:42:05+01:00
19.7,2016-01-21T16:42:28+01:00
19.9,2016-01-21T16:42:51+01:00
9.8,2016-01-21T16:43:14+01:00
9.4,2016-01-21T16:43:36+01:00
9.3,2016-01-21T16:43:58+01:00
9.5,2016-01-21T16:44:20+01:00
9.5,2016-01-21T16:44:43+01:00
9.6,2016-01-21T16:45:05+01:00
4.3,2016-01-21T16:45:27+01:00
3.8,2016-01-21T16:45:50+01:00
3.5,2016-01-21T16:46:13+01:00
3.5,2016-01-21T16:46:35+01:00
3.6,2016-01-21T16:47:00+01:00
3.4,2016-01-21T16:47:22+01:00
2.4,2016-01-21T16:47:46+01:00
1.3,2016-01-21T16:48:08+01:00
1.1,2016-01-21T16:48:34+01:00
0.8,2016-01-21T16:48:57+01:00
0.9,2016-01-21T16:49:19+01:00
0.8,2016-01-21T16:49:41+01:00
0.7,2016-01-21T16:50:04+01:00
0.6,2016-01-21T16:50:26+01:00
0.5,2016-01-21T16:50:49+01:00
0.4,2016-01-21T16:51:11+01:00
0.6,2016-01-21T16:51:34+01:00
0.4,2016-01-21T16:51:56+01:00
0.4,2016-01-21T16:52:19+01:00
0.3,2016-01-21T16:52:41+01:00
0.4,2016-01-21T16:53:04+01:00
0.3,2016-01-21T16:53:26+01:00
0.2,2016-01-21T16:53:49+01:00
0.3,2016-01-21T16:54:11+01:00
0.3,2016-01-21T16:54:34+01:00
0.3,2016-01-21T16:54:40+01:00
20.0,2016-01-21T16:56:15+01:00
18.5,2016-01-21T16:56:38+01:00
14.8,2016-01-21T16:57:01+01:00
11.5,2016-01-21T16:57:23+01:00
6.1,2016-01-21T16:57:46+01:00
7.9,2016-01-21T16:58:08+01:00
9.2,2016-01-21T16:58:30+01:00
5.9,2016-01-21T16:58:52+01:00
2.6,2016-01-21T16:59:14+01:00
8.3,2016-01-21T16:59:37+01:00
9.3,2016-01-21T16:59:59+01:00
7.1,2016-01-21T17:00:21+01:00
4.4,2016-01-21T17:00:44+01:00
4.0,2016-01-21T17:01:06+01:00
6.3,2016-01-21T17:01:28+01:00
3.7,2016-01-21T17:01:50+01:00
6.1,2016-01-21T17:02:12+01:00
2.4,2016-01-21T17:02:34+01:00
1.4,2016-01-21T17:02:57+01:00
2.2,2016-01-21T17:03:19+01:00
4.9,2016-01-21T17:03:41+01:00
6.7,2016-01-21T17:04:03+01:00
6.8,2016-01-21T17:04:26+01:00
7.4,2016-01-21T17:04:48+01:00
6.6,2016-01-21T17:05:10+01:00
10.5,2016-01-21T17:05:32+01:00
7.3,2016-01-21T17:05:54+01:00
4.2,2016-01-21T17:06:16+01:00
4.2,2016-01-21T17:06:39+01:00
3.6,2016-01-21T17:07:01+01:00
2.9,2016-01-21T17:07:23+01:00
2.9,2016-01-21T17:07:46+01:00
2.7,2016-01-21T17:08:08+01:00
3.2,2016-01-21T17:08:30+01:00
3.5,2016-01-21T17:08:52+01:00
4.2,2016-01-21T17:09:15+01:00
3.9,2016-01-21T17:09:37+01:00
8.4,2016-01-21T17:09:59+01:00
5.7,2016-01-21T17:10:21+01:00
4.4,2016-01-21T17:10:43+01:00
3.7,2016-01-21T17:11:06+01:00
4.0,2016-01-21T17:11:28+01:00
4.5,2016-01-21T17:11:50+01:00
3.8,2016-01-21T17:12:13+01:00
4.4,2016-01-21T17:12:35+01:00
2.8,2016-01-21T17:12:57+01:00
3.0,2016-01-21T17:13:19+01:00
4.0,2016-01-21T17:13:41+01:00
2.5,2016-01-21T17:14:03+01:00
1.6,2016-01-21T17:14:26+01:00
2.3,2016-01-21T17:14:48+01:00
0.8,2016-01-21T17:15:11+01:00
2.3,2016-01-21T17:15:34+01:00
2.6,2016-01-21T17:15:56+01:00
2.4,2016-01-21T17:16:18+01:00
1.6,2016-01-21T17:16:40+01:00
3.5,2016-01-21T17:17:02+01:00
3.8,2016-01-21T17:17:24+01:00
5.8,2016-01-21T17:17:47+01:00
3.2,2016-01-21T17:18:09+01:00
4.9,2016-01-21T17:18:31+01:00
4.5,2016-01-21T17:18:54+01:00
18.3,2016-01-21T17:19:16+01:00
13.6,2016-01-21T17:19:38+01:00
6.0,2016-01-21T17:20:01+01:00
6.1,2016-01-21T17:20:23+01:00
11.7,2016-01-21T17:20:45+01:00
7.1,2016-01-21T17:21:07+01:00
11.3,2016-01-21T17:21:29+01:00
6.3,2016-01-21T17:21:51+01:00
2.8,2016-01-21T17:22:14+01:00
2.9,2016-01-21T17:22:37+01:00
7.7,2016-01-21T17:22:59+01:00
3.0,2016-01-21T17:23:21+01:00
3.3,2016-01-21T17:23:43+01:00
2.0,2016-01-21T17:24:05+01:00
2.5,2016-01-21T17:24:28+01:00
1.6,2016-01-21T17:24:50+01:00
1.8,2016-01-21T17:25:12+01:00
2.4,2016-01-21T17:25:34+01:00
7.2,2016-01-21T17:25:56+01:00
7.5,2016-01-21T17:26:19+01:00
4.3,2016-01-21T17:26:41+01:00
6.1,2016-01-21T17:27:04+01:00
4.3,2016-01-21T17:27:26+01:00
6.1,2016-01-21T17:27:48+01:00
4.3,2016-01-21T17:28:10+01:00
3.5,2016-01-21T17:28:32+01:00
5.7,2016-01-21T17:28:55+01:00
3.9,2016-01-21T17:29:17+01:00
4.1,2016-01-21T17:29:39+01:00
4.8,2016-01-21T17:30:02+01:00
4.4,2016-01-21T17:30:24+01:00
5.2,2016-01-21T17:30:46+01:00
4.4,2016-01-21T17:31:08+01:00
4.8,2016-01-21T17:31:31+01:00
7.4,2016-01-21T17:31:53+01:00
7.5,2016-01-21T17:32:16+01:00
8.5,2016-01-21T17:32:38+01:00
6.6,2016-01-21T17:33:00+01:00
2.8,2016-01-21T17:33:23+01:00
5.2,2016-01-21T17:33:46+01:00
5.5,2016-01-21T17:34:08+01:00
7.6,2016-01-21T17:34:30+01:00
3.1,2016-01-21T17:34:52+01:00
1.8,2016-01-21T17:35:15+01:00
2.2,2016-01-21T17:35:37+01:00
1.5,2016-01-21T17:35:59+01:00
3.1,2016-01-21T17:36:21+01:00
2.0,2016-01-21T17:36:43+01:00
1.1,2016-01-21T17:37:05+01:00
1.6,2016-01-21T17:37:28+01:00
0.8,2016-01-21T17:37:50+01:00
0.6,2016-01-21T17:38:13+01:00
1.5,2016-01-21T17:38:35+01:00
1.5,2016-01-21T17:38:57+01:00
0.9,2016-01-21T17:39:19+01:00
2.2,2016-01-21T17:39:41+01:00
2.2,2016-01-21T17:40:04+01:00
2.3,2016-01-21T17:40:26+01:00
2.2,2016-01-21T17:40:48+01:00
0.8,2016-01-21T17:41:11+01:00
3.4,2016-01-21T17:41:33+01:00
2.0,2016-01-21T17:41:55+01:00
2.3,2016-01-21T17:42:17+01:00
3.5,2016-01-21T17:42:40+01:00
4.2,2016-01-21T17:43:02+01:00
3.8,2016-01-21T17:43:24+01:00
5.2,2016-01-21T17:43:46+01:00
4.5,2016-01-21T17:44:08+01:00
7.1,2016-01-21T17:44:31+01:00
6.0,2016-01-21T17:44:53+01:00
9.0,2016-01-21T17:45:16+01:00
1.5,2016-01-21T17:45:38+01:00
0.9,2016-01-21T17:46:00+01:00
1.3,2016-01-21T17:46:22+01:00
0.8,2016-01-21T17:46:44+01:00
0.4,2016-01-21T17:47:07+01:00
1.3,2016-01-21T17:47:29+01:00
1.6,2016-01-21T17:47:51+01:00
2.0,2016-01-21T17:48:13+01:00
3.2,2016-01-21T17:48:36+01:00
6.5,2016-01-21T17:48:58+01:00
6.5,2016-01-21T17:49:21+01:00
5.3,2016-01-21T17:49:43+01:00
3.1,2016-01-21T17:50:06+01:00
2.4,2016-01-21T17:50:28+01:00
2.9,2016-01-21T17:50:50+01:00
2.7,2016-01-21T17:51:12+01:00
4.8,2016-01-21T17:51:34+01:00
3.0,2016-01-21T17:51:57+01:00
1.4,2016-01-21T17:52:19+01:00
3.9,2016-01-21T17:52:42+01:00
4.6,2016-01-21T17:53:04+01:00
0.7,2016-01-21T17:53:26+01:00
4.6,2016-01-21T17:53:48+01:00
3.7,2016-01-21T17:54:10+01:00
3.3,2016-01-21T17:54:32+01:00
0.0,2016-01-21T17:54:55+01:00
2.9,2016-01-21T17:55:17+01:00
4.9,2016-01-21T17:55:39+01:00
5.6,2016-01-21T17:56:02+01:00
3.9,2016-01-21T17:56:24+01:00
12.5,2016-01-21T17:56:46+01:00
2.6,2016-01-21T17:57:08+01:00
1.4,2016-01-21T17:57:31+01:00
2.9,2016-01-21T17:57:53+01:00
4.1,2016-01-21T17:58:15+01:00
2.9,2016-01-21T17:58:37+01:00
2.9,2016-01-21T17:58:59+01:00
0.8,2016-01-21T17:59:22+01:00
2.0,2016-01-21T17:59:44+01:00
5.6,2016-01-21T18:00:06+01:00
3.7,2016-01-21T18:00:28+01:00
4.2,2016-01-21T18:00:50+01:00
1.6,2016-01-21T18:01:13+01:00
2.2,2016-01-21T18:01:35+01:00
0.6,2016-01-21T18:01:57+01:00
2.4,2016-01-21T18:02:19+01:00
3.5,2016-01-21T18:02:41+01:00
2.3,2016-01-21T18:03:04+01:00
2.1,2016-01-21T18:03:27+01:00
4.3,2016-01-21T18:03:49+01:00
2.5,2016-01-21T18:04:11+01:00
1.5,2016-01-21T18:04:34+01:00
4.4,2016-01-21T18:04:56+01:00
2.0,2016-01-21T18:05:18+01:00
2.9,2016-01-21T18:05:40+01:00
1.7,2016-01-21T18:06:02+01:00
2.0,2016-01-21T18:06:24+01:00
1.7,2016-01-21T18:06:47+01:00
2.5,2016-01-21T18:07:10+01:00
1.5,2016-01-21T18:07:32+01:00
1.4,2016-01-21T18:07:54+01:00
1.9,2016-01-21T18:08:16+01:00
2.0,2016-01-21T18:08:38+01:00
2.0,2016-01-21T18:09:00+01:00
1.2,2016-01-21T18:09:23+01:00
2.0,2016-01-21T18:09:45+01:00
4.4,2016-01-21T18:10:07+01:00
9.5,2016-01-21T18:10:29+01:00
7.3,2016-01-21T18:10:53+01:00
5.2,2016-01-21T18:11:15+01:00
5.4,2016-01-21T18:11:37+01:00
7.8,2016-01-21T18:11:59+01:00
6.4,2016-01-21T18:12:22+01:00
6.6,2016-01-21T18:12:44+01:00
8.7,2016-01-21T18:13:06+01:00
6.5,2016-01-21T18:13:28+01:00
5.3,2016-01-21T18:13:51+01:00
3.3,2016-01-21T18:14:13+01:00
2.7,2016-01-21T18:14:36+01:00
3.2,2016-01-21T18:14:58+01:00
4.2,2016-01-21T18:15:21+01:00
6.4,2016-01-21T18:15:43+01:00
5.3,2016-01-21T18:16:05+01:00
3.0,2016-01-21T18:16:27+01:00
3.1,2016-01-21T18:16:49+01:00
4.7,2016-01-21T18:17:12+01:00
2.5,2016-01-21T18:17:34+01:00
2.1,2016-01-21T18:17:56+01:00
4.5,2016-01-21T18:18:19+01:00
2.2,2016-01-21T18:18:41+01:00
2.8,2016-01-21T18:19:04+01:00
4.0,2016-01-21T18:19:26+01:00
3.1,2016-01-21T18:19:48+01:00
4.5,2016-01-21T18:20:10+01:00
5.1,2016-01-21T18:20:33+01:00
4.6,2016-01-21T18:20:55+01:00
2.7,2016-01-21T18:21:17+01:00
2.9,2016-01-21T18:21:39+01:00
5.1,2016-01-21T18:22:02+01:00
2.2,2016-01-21T18:22:24+01:00
3.4,2016-01-21T18:22:46+01:00
3.2,2016-01-21T18:23:09+01:00
7.2,2016-01-21T18:23:31+01:00
4.7,2016-01-21T18:23:53+01:00
4.1,2016-01-21T18:24:15+01:00
7.3,2016-01-21T18:24:37+01:00
5.2,2016-01-21T18:24:59+01:00
3.2,2016-01-21T18:25:22+01:00
5.6,2016-01-21T18:25:45+01:00
12.0,2016-01-21T18:26:07+01:00
3.7,2016-01-21T18:26:29+01:00
7.0,2016-01-21T18:26:51+01:00
5.8,2016-01-21T18:27:13+01:00
4.2,2016-01-21T18:27:35+01:00
6.2,2016-01-21T18:27:58+01:00
9.2,2016-01-21T18:28:20+01:00
3.1,2016-01-21T18:28:43+01:00
3.2,2016-01-21T18:29:05+01:00
2.8,2016-01-21T18:29:28+01:00
4.8,2016-01-21T18:29:50+01:00
6.0,2016-01-21T18:30:12+01:00
4.5,2016-01-21T18:30:34+01:00
5.7,2016-01-21T18:30:56+01:00
9.8,2016-01-21T18:31:19+01:00
5.3,2016-01-21T18:31:41+01:00
4.3,2016-01-21T18:32:04+01:00
6.9,2016-01-21T18:32:26+01:00
5.2,2016-01-21T18:32:48+01:00
4.7,2016-01-21T18:33:11+01:00
2.5,2016-01-21T18:33:33+01:00
5.9,2016-01-21T18:33:55+01:00
2.2,2016-01-21T18:34:17+01:00
5.5,2016-01-21T18:34:40+01:00
2.2,2016-01-21T18:35:02+01:00
2.7,2016-01-21T18:35:24+01:00
2.3,2016-01-21T18:35:46+01:00
1.9,2016-01-21T18:36:08+01:00
3.3,2016-01-21T18:36:31+01:00
3.7,2016-01-21T18:36:53+01:00
2.9,2016-01-21T18:37:16+01:00
3.5,2016-01-21T18:37:38+01:00
1.4,2016-01-21T18:38:00+01:00
3.7,2016-01-21T18:38:22+01:00
9.0,2016-01-21T18:38:44+01:00
12.3,2016-01-21T18:39:07+01:00
3.2,2016-01-21T18:39:29+01:00
3.8,2016-01-21T18:39:52+01:00
7.3,2016-01-21T18:40:14+01:00
7.3,2016-01-21T18:40:37+01:00
2.8,2016-01-21T18:40:59+01:00
1.6,2016-01-21T18:41:21+01:00
2.1,2016-01-21T18:41:43+01:00
4.9,2016-01-21T18:42:05+01:00
5.6,2016-01-21T18:42:28+01:00
3.2,2016-01-21T18:42:50+01:00
6.2,2016-01-21T18:43:12+01:00
3.0,2016-01-21T18:43:34+01:00
4.6,2016-01-21T18:43:56+01:00
2.9,2016-01-21T18:44:19+01:00
4.7,2016-01-21T18:44:41+01:00
2.3,2016-01-21T18:45:04+01:00
1.6,2016-01-21T18:45:26+01:00
1.2,2016-01-21T18:45:48+01:00
0.8,2016-01-21T18:46:10+01:00
1.7,2016-01-21T18:46:32+01:00
1.3,2016-01-21T18:46:54+01:00
0.4,2016-01-21T18:47:17+01:00
1.2,2016-01-21T18:47:39+01:00
1.4,2016-01-21T18:48:02+01:00
0.9,2016-01-21T18:48:24+01:00
2.7,2016-01-21T18:48:46+01:00
3.1,2016-01-21T18:49:08+01:00
16.9,2016-01-21T18:49:31+01:00
3.7,2016-01-21T18:49:53+01:00
2.1,2016-01-21T18:50:15+01:00
3.1,2016-01-21T18:50:37+01:00
4.7,2016-01-21T18:50:59+01:00
2.8,2016-01-21T18:51:21+01:00
2.8,2016-01-21T18:51:44+01:00
4.1,2016-01-21T18:52:06+01:00
5.5,2016-01-21T18:52:28+01:00
2.6,2016-01-21T18:52:50+01:00
3.9,2016-01-21T18:53:13+01:00
1.4,2016-01-21T18:53:35+01:00
13.0,2016-01-21T18:53:57+01:00
3.6,2016-01-21T18:54:19+01:00
2.0,2016-01-21T18:54:41+01:00
3.6,2016-01-21T18:55:03+01:00
1.4,2016-01-21T18:55:26+01:00
3.7,2016-01-21T18:55:49+01:00
3.1,2016-01-21T18:56:11+01:00
2.4,2016-01-21T18:56:33+01:00
5.5,2016-01-21T18:56:55+01:00
3.6,2016-01-21T18:57:17+01:00
1.4,2016-01-21T18:57:39+01:00
0.7,2016-01-21T18:58:02+01:00
1.3,2016-01-21T18:58:24+01:00
1.5,2016-01-21T18:58:46+01:00
8.0,2016-01-21T18:59:08+01:00
12.7,2016-01-21T18:59:31+01:00
6.9,2016-01-21T18:59:53+01:00
7.4,2016-01-21T19:00:15+01:00
1.8,2016-01-21T19:00:37+01:00
2.3,2016-01-21T19:00:59+01:00
2.7,2016-01-21T19:01:22+01:00
2.7,2016-01-21T19:01:44+01:00
3.6,2016-01-21T19:02:07+01:00
5.1,2016-01-21T19:02:29+01:00
1.6,2016-01-21T19:02:52+01:00
1.2,2016-01-21T19:03:14+01:00
2.3,2016-01-21T19:03:36+01:00
3.3,2016-01-21T19:03:58+01:00
1.6,2016-01-21T19:04:21+01:00
1.8,2016-01-21T19:04:43+01:00
1.5,2016-01-21T19:05:06+01:00
2.1,2016-01-21T19:05:28+01:00
2.9,2016-01-21T19:05:50+01:00
1.9,2016-01-21T19:06:12+01:00
2.5,2016-01-21T19:06:35+01:00
2.4,2016-01-21T19:06:57+01:00
1.8,2016-01-21T19:07:19+01:00
1.3,2016-01-21T19:07:41+01:00
1.9,2016-01-21T19:08:03+01:00
0.7,2016-01-21T19:08:25+01:00
3.3,2016-01-21T19:08:48+01:00
3.1,2016-01-21T19:09:11+01:00
5.3,2016-01-21T19:09:33+01:00
1.9,2016-01-21T19:09:55+01:00
1.9,2016-01-21T19:10:18+01:00
1.3,2016-01-21T19:10:41+01:00
1.0,2016-01-21T19:11:03+01:00
0.5,2016-01-21T19:11:25+01:00
0.8,2016-01-21T19:11:48+01:00
2.8,2016-01-21T19:12:10+01:00
3.8,2016-01-21T19:12:32+01:00
1.0,2016-01-21T19:12:55+01:00
2.1,2016-01-21T19:13:17+01:00
0.9,2016-01-21T19:13:39+01:00
1.2,2016-01-21T19:14:02+01:00
1.0,2016-01-21T19:14:24+01:00
1.3,2016-01-21T19:14:46+01:00
3.1,2016-01-21T19:15:08+01:00
4.4,2016-01-21T19:15:30+01:00
7.4,2016-01-21T19:15:53+01:00
4.3,2016-01-21T19:16:15+01:00
5.6,2016-01-21T19:16:37+01:00
3.7,2016-01-21T19:16:59+01:00
2.4,2016-01-21T19:17:21+01:00
5.8,2016-01-21T19:17:44+01:00
2.9,2016-01-21T19:18:06+01:00
8.5,2016-01-21T19:18:28+01:00
4.5,2016-01-21T19:18:50+01:00
2.0,2016-01-21T19:19:13+01:00
3.1,2016-01-21T19:19:35+01:00
4.3,2016-01-21T19:19:57+01:00
3.8,2016-01-21T19:20:19+01:00
4.6,2016-01-21T19:20:42+01:00
4.6,2016-01-21T19:21:04+01:00
5.1,2016-01-21T19:21:27+01:00
6.3,2016-01-21T19:21:49+01:00
3.0,2016-01-21T19:22:11+01:00
3.9,2016-01-21T19:22:33+01:00
2.0,2016-01-21T19:22:55+01:00
2.8,2016-01-21T19:23:17+01:00
2.9,2016-01-21T19:23:40+01:00
1.8,2016-01-21T19:24:02+01:00
2.6,2016-01-21T19:24:24+01:00
2.7,2016-01-21T19:24:46+01:00
3.1,2016-01-21T19:25:09+01:00
2.7,2016-01-21T19:25:31+01:00
1.7,2016-01-21T19:25:54+01:00
5.1,2016-01-21T19:26:16+01:00
6.7,2016-01-21T19:26:38+01:00
2.4,2016-01-21T19:27:00+01:00
3.7,2016-01-21T19:27:22+01:00
2.3,2016-01-21T19:27:44+01:00
2.1,2016-01-21T19:28:07+01:00
2.0,2016-01-21T19:28:29+01:00
2.3,2016-01-21T19:28:52+01:00
1.6,2016-01-21T19:29:14+01:00
2.5,2016-01-21T19:29:36+01:00
3.1,2016-01-21T19:29:58+01:00
2.0,2016-01-21T19:30:21+01:00
1.7,2016-01-21T19:30:43+01:00
1.9,2016-01-21T19:31:06+01:00
6.9,2016-01-21T19:31:28+01:00
3.8,2016-01-21T19:31:50+01:00
2.5,2016-01-21T19:32:13+01:00
2.6,2016-01-21T19:32:35+01:00
1.9,2016-01-21T19:32:58+01:00
3.0,2016-01-21T19:33:20+01:00
1.4,2016-01-21T19:33:42+01:00
1.7,2016-01-21T19:34:04+01:00
1.6,2016-01-21T19:34:27+01:00
1.3,2016-01-21T19:34:49+01:00
4.1,2016-01-21T19:35:11+01:00
1.8,2016-01-21T19:35:34+01:00
2.8,2016-01-21T19:35:56+01:00
2.0,2016-01-21T19:36:19+01:00
