no,timestamp
0.0,2016-02-20T01:06:09+01:00
0.3,2016-02-20T01:06:31+01:00
0.3,2016-02-20T01:06:53+01:00
0.4,2016-02-20T01:07:16+01:00
0.5,2016-02-20T01:07:38+01:00
0.5,2016-02-20T01:08:00+01:00
0.4,2016-02-20T01:08:22+01:00
0.3,2016-02-20T01:08:45+01:00
0.2,2016-02-20T01:09:07+01:00
0.2,2016-02-20T01:09:29+01:00
0.2,2016-02-20T01:09:51+01:00
0.3,2016-02-20T01:10:14+01:00
0.3,2016-02-20T01:10:36+01:00
0.3,2016-02-20T01:10:59+01:00
0.3,2016-02-20T01:11:21+01:00
0.2,2016-02-20T01:11:43+01:00
0.2,2016-02-20T01:12:05+01:00
0.2,2016-02-20T01:12:28+01:00
0.1,2016-02-20T01:12:50+01:00
0.1,2016-02-20T01:13:12+01:00
0.1,2016-02-20T01:13:34+01:00
0.2,2016-02-20T01:13:57+01:00
0.2,2016-02-20T01:14:19+01:00
0.3,2016-02-20T01:14:41+01:00
0.4,2016-02-20T01:15:03+01:00
0.4,2016-02-20T01:15:26+01:00
0.2,2016-02-20T01:15:48+01:00
0.4,2016-02-20T01:16:10+01:00
0.4,2016-02-20T01:16:32+01:00
0.4,2016-02-20T01:16:54+01:00
0.4,2016-02-20T01:17:17+01:00
0.3,2016-02-20T01:17:39+01:00
0.1,2016-02-20T01:18:02+01:00
0.1,2016-02-20T01:18:24+01:00
0.2,2016-02-20T01:18:46+01:00
0.2,2016-02-20T01:19:08+01:00
0.2,2016-02-20T01:19:31+01:00
0.4,2016-02-20T01:19:53+01:00
0.3,2016-02-20T01:20:15+01:00
0.4,2016-02-20T01:20:38+01:00
0.1,2016-02-20T01:21:00+01:00
0.1,2016-02-20T01:21:22+01:00
0.2,2016-02-20T01:21:44+01:00
0.2,2016-02-20T01:22:07+01:00
0.5,2016-02-20T01:22:29+01:00
1.1,2016-02-20T01:22:51+01:00
1.2,2016-02-20T01:23:13+01:00
1.7,2016-02-20T01:23:35+01:00
1.1,2016-02-20T01:23:58+01:00
1.1,2016-02-20T01:24:20+01:00
1.0,2016-02-20T01:24:43+01:00
0.8,2016-02-20T01:25:05+01:00
0.6,2016-02-20T01:25:27+01:00
0.5,2016-02-20T01:25:50+01:00
0.6,2016-02-20T01:26:12+01:00
0.4,2016-02-20T01:26:34+01:00
0.4,2016-02-20T01:26:56+01:00
0.4,2016-02-20T01:27:18+01:00
0.4,2016-02-20T01:27:41+01:00
0.3,2016-02-20T01:28:03+01:00
0.2,2016-02-20T01:28:25+01:00
0.3,2016-02-20T01:28:47+01:00
0.3,2016-02-20T01:29:10+01:00
0.4,2016-02-20T01:29:32+01:00
0.4,2016-02-20T01:29:54+01:00
0.3,2016-02-20T01:30:17+01:00
0.3,2016-02-20T01:30:39+01:00
0.2,2016-02-20T01:31:01+01:00
0.4,2016-02-20T01:31:23+01:00
0.1,2016-02-20T01:31:46+01:00
0.1,2016-02-20T01:32:08+01:00
0.1,2016-02-20T01:32:30+01:00
0.2,2016-02-20T01:32:53+01:00
0.3,2016-02-20T01:33:15+01:00
0.4,2016-02-20T01:33:37+01:00
0.4,2016-02-20T01:33:59+01:00
0.9,2016-02-20T01:34:22+01:00
0.3,2016-02-20T01:34:44+01:00
0.4,2016-02-20T01:35:06+01:00
0.3,2016-02-20T01:35:28+01:00
0.4,2016-02-20T01:35:51+01:00
0.4,2016-02-20T01:36:13+01:00
0.3,2016-02-20T01:36:35+01:00
0.2,2016-02-20T01:36:58+01:00
0.2,2016-02-20T01:37:20+01:00
0.3,2016-02-20T01:37:42+01:00
0.2,2016-02-20T01:38:04+01:00
0.4,2016-02-20T01:38:27+01:00
0.4,2016-02-20T01:38:49+01:00
0.3,2016-02-20T01:39:11+01:00
0.2,2016-02-20T01:39:33+01:00
0.3,2016-02-20T01:39:56+01:00
0.2,2016-02-20T01:40:18+01:00
0.2,2016-02-20T01:40:41+01:00
0.4,2016-02-20T01:41:03+01:00
0.3,2016-02-20T01:41:25+01:00
0.3,2016-02-20T01:41:47+01:00
0.3,2016-02-20T01:42:10+01:00
0.3,2016-02-20T01:42:32+01:00
0.2,2016-02-20T01:42:54+01:00
0.3,2016-02-20T01:43:17+01:00
0.2,2016-02-20T01:43:39+01:00
0.1,2016-02-20T01:44:01+01:00
0.2,2016-02-20T01:44:24+01:00
0.2,2016-02-20T01:44:46+01:00
0.1,2016-02-20T01:45:08+01:00
0.2,2016-02-20T01:45:31+01:00
0.2,2016-02-20T01:45:53+01:00
0.3,2016-02-20T01:46:15+01:00
0.3,2016-02-20T01:46:37+01:00
0.3,2016-02-20T01:46:59+01:00
0.3,2016-02-20T01:47:22+01:00
0.3,2016-02-20T01:47:44+01:00
0.2,2016-02-20T01:48:06+01:00
0.2,2016-02-20T01:48:29+01:00
0.3,2016-02-20T01:48:51+01:00
0.3,2016-02-20T01:49:13+01:00
0.2,2016-02-20T01:49:35+01:00
0.2,2016-02-20T01:49:58+01:00
0.3,2016-02-20T01:50:20+01:00
0.2,2016-02-20T01:50:42+01:00
0.2,2016-02-20T01:51:05+01:00
0.3,2016-02-20T01:51:27+01:00
0.3,2016-02-20T01:51:49+01:00
0.2,2016-02-20T01:52:11+01:00
0.2,2016-02-20T01:52:34+01:00
0.2,2016-02-20T01:52:56+01:00
0.5,2016-02-20T01:53:18+01:00
0.3,2016-02-20T01:53:40+01:00
0.3,2016-02-20T01:54:03+01:00
0.4,2016-02-20T01:54:25+01:00
0.4,2016-02-20T01:54:47+01:00
0.4,2016-02-20T01:55:10+01:00
0.4,2016-02-20T01:55:32+01:00
0.3,2016-02-20T01:55:54+01:00
0.3,2016-02-20T01:56:16+01:00
0.4,2016-02-20T01:56:39+01:00
0.4,2016-02-20T01:57:01+01:00
0.2,2016-02-20T01:57:23+01:00
0.4,2016-02-20T01:57:45+01:00
0.2,2016-02-20T01:58:07+01:00
0.2,2016-02-20T01:58:30+01:00
0.4,2016-02-20T01:58:52+01:00
0.5,2016-02-20T01:59:14+01:00
0.6,2016-02-20T01:59:36+01:00
0.3,2016-02-20T01:59:59+01:00
0.8,2016-02-20T02:00:21+01:00
0.7,2016-02-20T02:00:43+01:00
1.1,2016-02-20T02:01:05+01:00
1.0,2016-02-20T02:01:28+01:00
1.0,2016-02-20T02:01:50+01:00
0.6,2016-02-20T02:02:13+01:00
0.4,2016-02-20T02:02:35+01:00
0.4,2016-02-20T02:02:57+01:00
0.4,2016-02-20T02:03:20+01:00
0.3,2016-02-20T02:03:42+01:00
0.2,2016-02-20T02:04:04+01:00
0.2,2016-02-20T02:04:26+01:00
0.2,2016-02-20T02:04:48+01:00
0.2,2016-02-20T02:05:11+01:00
0.2,2016-02-20T02:05:33+01:00
0.3,2016-02-20T02:05:56+01:00
0.3,2016-02-20T02:06:18+01:00
0.3,2016-02-20T02:06:40+01:00
0.2,2016-02-20T02:07:02+01:00
0.2,2016-02-20T02:07:25+01:00
0.2,2016-02-20T02:07:47+01:00
0.1,2016-02-20T02:08:09+01:00
0.4,2016-02-20T02:08:31+01:00
0.1,2016-02-20T02:08:54+01:00
0.1,2016-02-20T02:09:16+01:00
0.1,2016-02-20T02:09:39+01:00
0.2,2016-02-20T02:10:01+01:00
0.3,2016-02-20T02:10:23+01:00
0.3,2016-02-20T02:10:45+01:00
0.2,2016-02-20T02:11:08+01:00
0.1,2016-02-20T02:11:30+01:00
0.1,2016-02-20T02:11:52+01:00
0.1,2016-02-20T02:12:14+01:00
0.1,2016-02-20T02:12:36+01:00
0.1,2016-02-20T02:12:59+01:00
0.1,2016-02-20T02:13:21+01:00
0.1,2016-02-20T02:13:43+01:00
0.2,2016-02-20T02:14:05+01:00
0.2,2016-02-20T02:14:28+01:00
0.2,2016-02-20T02:14:50+01:00
0.2,2016-02-20T02:15:12+01:00
0.1,2016-02-20T02:15:34+01:00
0.1,2016-02-20T02:15:57+01:00
0.1,2016-02-20T02:16:19+01:00
0.2,2016-02-20T02:16:41+01:00
0.1,2016-02-20T02:17:04+01:00
0.1,2016-02-20T02:17:26+01:00
0.1,2016-02-20T02:17:48+01:00
0.1,2016-02-20T02:18:11+01:00
0.2,2016-02-20T02:18:33+01:00
0.1,2016-02-20T02:18:55+01:00
0.1,2016-02-20T02:19:17+01:00
0.1,2016-02-20T02:19:40+01:00
0.5,2016-02-20T02:20:02+01:00
0.3,2016-02-20T02:20:24+01:00
0.2,2016-02-20T02:20:46+01:00
0.2,2016-02-20T02:21:09+01:00
0.1,2016-02-20T02:21:31+01:00
0.1,2016-02-20T02:21:53+01:00
0.2,2016-02-20T02:22:15+01:00
0.2,2016-02-20T02:22:37+01:00
0.1,2016-02-20T02:23:00+01:00
0.0,2016-02-20T02:23:22+01:00
0.6,2016-02-20T02:23:45+01:00
0.6,2016-02-20T02:24:07+01:00
0.8,2016-02-20T02:24:29+01:00
0.8,2016-02-20T02:24:52+01:00
0.9,2016-02-20T02:25:14+01:00
0.5,2016-02-20T02:25:36+01:00
1.0,2016-02-20T02:25:59+01:00
0.5,2016-02-20T02:26:21+01:00
0.2,2016-02-20T02:26:43+01:00
0.5,2016-02-20T02:27:05+01:00
0.7,2016-02-20T02:27:28+01:00
0.5,2016-02-20T02:27:50+01:00
0.3,2016-02-20T02:28:12+01:00
0.2,2016-02-20T02:28:34+01:00
0.2,2016-02-20T02:28:57+01:00
0.3,2016-02-20T02:29:19+01:00
0.2,2016-02-20T02:29:41+01:00
0.1,2016-02-20T02:30:03+01:00
0.1,2016-02-20T02:30:26+01:00
0.1,2016-02-20T02:30:48+01:00
0.1,2016-02-20T02:31:10+01:00
0.1,2016-02-20T02:31:32+01:00
0.2,2016-02-20T02:31:55+01:00
0.2,2016-02-20T02:32:17+01:00
0.1,2016-02-20T02:32:39+01:00
0.1,2016-02-20T02:33:02+01:00
0.1,2016-02-20T02:33:24+01:00
0.1,2016-02-20T02:33:46+01:00
0.1,2016-02-20T02:34:08+01:00
0.0,2016-02-20T02:34:30+01:00
0.1,2016-02-20T02:34:53+01:00
0.1,2016-02-20T02:35:15+01:00
0.1,2016-02-20T02:35:37+01:00
0.0,2016-02-20T02:35:59+01:00
0.0,2016-02-20T02:36:22+01:00
0.0,2016-02-20T02:36:44+01:00
0.1,2016-02-20T02:37:06+01:00
0.2,2016-02-20T02:37:28+01:00
0.2,2016-02-20T02:37:51+01:00
0.3,2016-02-20T02:38:13+01:00
0.2,2016-02-20T02:38:36+01:00
0.2,2016-02-20T02:38:58+01:00
0.2,2016-02-20T02:39:21+01:00
0.2,2016-02-20T02:39:43+01:00
0.1,2016-02-20T02:40:05+01:00
0.1,2016-02-20T02:40:27+01:00
0.2,2016-02-20T02:40:50+01:00
0.2,2016-02-20T02:41:12+01:00
0.1,2016-02-20T02:41:34+01:00
0.1,2016-02-20T02:41:57+01:00
0.1,2016-02-20T02:42:19+01:00
0.1,2016-02-20T02:42:41+01:00
0.1,2016-02-20T02:43:03+01:00
0.1,2016-02-20T02:43:26+01:00
0.0,2016-02-20T02:43:48+01:00
0.1,2016-02-20T02:44:11+01:00
0.0,2016-02-20T02:44:33+01:00
0.0,2016-02-20T02:44:55+01:00
0.0,2016-02-20T02:45:17+01:00
0.1,2016-02-20T02:45:40+01:00
0.0,2016-02-20T02:46:02+01:00
0.1,2016-02-20T02:46:24+01:00
0.0,2016-02-20T02:46:47+01:00
0.1,2016-02-20T02:47:09+01:00
0.0,2016-02-20T02:47:31+01:00
0.1,2016-02-20T02:47:53+01:00
0.1,2016-02-20T02:48:15+01:00
0.0,2016-02-20T02:48:38+01:00
0.1,2016-02-20T02:49:00+01:00
0.1,2016-02-20T02:49:22+01:00
0.0,2016-02-20T02:49:45+01:00
0.0,2016-02-20T02:50:07+01:00
0.0,2016-02-20T02:50:29+01:00
0.0,2016-02-20T02:50:52+01:00
0.0,2016-02-20T02:51:14+01:00
0.0,2016-02-20T02:51:36+01:00
0.0,2016-02-20T02:51:58+01:00
0.0,2016-02-20T02:52:20+01:00
0.1,2016-02-20T02:52:43+01:00
0.1,2016-02-20T02:53:05+01:00
0.1,2016-02-20T02:53:27+01:00
0.1,2016-02-20T02:53:49+01:00
0.1,2016-02-20T02:54:12+01:00
0.1,2016-02-20T02:54:34+01:00
0.1,2016-02-20T02:54:56+01:00
0.1,2016-02-20T02:55:19+01:00
0.1,2016-02-20T02:55:41+01:00
0.0,2016-02-20T02:56:03+01:00
0.0,2016-02-20T02:56:25+01:00
0.0,2016-02-20T02:56:48+01:00
0.1,2016-02-20T02:57:10+01:00
0.0,2016-02-20T02:57:32+01:00
0.1,2016-02-20T02:57:54+01:00
0.1,2016-02-20T02:58:17+01:00
0.2,2016-02-20T02:58:39+01:00
0.3,2016-02-20T02:59:01+01:00
0.2,2016-02-20T02:59:24+01:00
0.4,2016-02-20T02:59:46+01:00
0.5,2016-02-20T03:00:08+01:00
0.7,2016-02-20T03:00:30+01:00
0.6,2016-02-20T03:00:53+01:00
0.6,2016-02-20T03:01:15+01:00
0.4,2016-02-20T03:01:38+01:00
0.4,2016-02-20T03:02:00+01:00
0.5,2016-02-20T03:02:22+01:00
0.3,2016-02-20T03:02:44+01:00
0.5,2016-02-20T03:03:07+01:00
0.1,2016-02-20T03:03:29+01:00
0.1,2016-02-20T03:03:51+01:00
0.1,2016-02-20T03:04:13+01:00
0.1,2016-02-20T03:04:35+01:00
0.1,2016-02-20T03:04:58+01:00
0.1,2016-02-20T03:05:20+01:00
0.1,2016-02-20T03:05:43+01:00
0.1,2016-02-20T03:06:05+01:00
0.1,2016-02-20T03:06:27+01:00
0.1,2016-02-20T03:06:49+01:00
0.0,2016-02-20T03:07:11+01:00
0.2,2016-02-20T03:07:34+01:00
0.1,2016-02-20T03:07:56+01:00
0.1,2016-02-20T03:08:18+01:00
0.1,2016-02-20T03:08:40+01:00
0.1,2016-02-20T03:09:03+01:00
0.2,2016-02-20T03:09:25+01:00
0.2,2016-02-20T03:09:47+01:00
0.2,2016-02-20T03:10:10+01:00
0.4,2016-02-20T03:10:32+01:00
0.6,2016-02-20T03:10:54+01:00
0.6,2016-02-20T03:11:16+01:00
0.3,2016-02-20T03:11:39+01:00
0.1,2016-02-20T03:12:01+01:00
0.0,2016-02-20T03:12:23+01:00
0.1,2016-02-20T03:12:45+01:00
0.0,2016-02-20T03:13:08+01:00
0.1,2016-02-20T03:13:30+01:00
0.0,2016-02-20T03:13:52+01:00
0.0,2016-02-20T03:14:14+01:00
0.0,2016-02-20T03:14:37+01:00
0.1,2016-02-20T03:14:59+01:00
0.0,2016-02-20T03:15:21+01:00
0.0,2016-02-20T03:15:43+01:00
0.0,2016-02-20T03:16:05+01:00
0.0,2016-02-20T03:16:28+01:00
0.1,2016-02-20T03:16:51+01:00
0.0,2016-02-20T03:17:13+01:00
0.0,2016-02-20T03:17:35+01:00
0.0,2016-02-20T03:17:57+01:00
0.0,2016-02-20T03:18:20+01:00
0.0,2016-02-20T03:18:42+01:00
0.0,2016-02-20T03:19:04+01:00
0.0,2016-02-20T03:19:26+01:00
0.0,2016-02-20T03:19:49+01:00
0.0,2016-02-20T03:20:11+01:00
0.0,2016-02-20T03:20:33+01:00
0.1,2016-02-20T03:20:55+01:00
0.0,2016-02-20T03:21:17+01:00
0.0,2016-02-20T03:21:40+01:00
0.1,2016-02-20T03:22:02+01:00
0.1,2016-02-20T03:22:24+01:00
0.1,2016-02-20T03:22:46+01:00
0.1,2016-02-20T03:23:09+01:00
0.2,2016-02-20T03:23:31+01:00
0.2,2016-02-20T03:23:54+01:00
0.3,2016-02-20T03:24:16+01:00
0.2,2016-02-20T03:24:38+01:00
0.5,2016-02-20T03:25:00+01:00
0.2,2016-02-20T03:25:23+01:00
0.5,2016-02-20T03:25:45+01:00
0.4,2016-02-20T03:26:07+01:00
0.2,2016-02-20T03:26:29+01:00
0.1,2016-02-20T03:26:51+01:00
0.2,2016-02-20T03:27:14+01:00
0.1,2016-02-20T03:27:36+01:00
0.0,2016-02-20T03:27:58+01:00
0.1,2016-02-20T03:28:20+01:00
0.1,2016-02-20T03:28:43+01:00
0.1,2016-02-20T03:29:05+01:00
0.1,2016-02-20T03:29:27+01:00
0.1,2016-02-20T03:29:49+01:00
0.0,2016-02-20T03:30:12+01:00
0.0,2016-02-20T03:30:34+01:00
0.0,2016-02-20T03:30:56+01:00
0.0,2016-02-20T03:31:19+01:00
0.0,2016-02-20T03:31:41+01:00
0.0,2016-02-20T03:32:03+01:00
0.0,2016-02-20T03:32:25+01:00
0.0,2016-02-20T03:32:48+01:00
0.0,2016-02-20T03:33:10+01:00
0.0,2016-02-20T03:33:32+01:00
0.0,2016-02-20T03:33:54+01:00
0.0,2016-02-20T03:34:17+01:00
0.0,2016-02-20T03:34:39+01:00
0.0,2016-02-20T03:35:01+01:00
0.0,2016-02-20T03:35:24+01:00
0.0,2016-02-20T03:35:46+01:00
0.0,2016-02-20T03:36:08+01:00
0.0,2016-02-20T03:36:30+01:00
0.0,2016-02-20T03:36:53+01:00
0.0,2016-02-20T03:37:15+01:00
0.0,2016-02-20T03:37:37+01:00
0.0,2016-02-20T03:37:59+01:00
0.0,2016-02-20T03:38:22+01:00
0.0,2016-02-20T03:38:44+01:00
0.0,2016-02-20T03:39:06+01:00
0.0,2016-02-20T03:39:29+01:00
0.0,2016-02-20T03:39:51+01:00
0.1,2016-02-20T03:40:13+01:00
0.0,2016-02-20T03:40:35+01:00
0.0,2016-02-20T03:40:57+01:00
0.0,2016-02-20T03:41:20+01:00
0.0,2016-02-20T03:41:42+01:00
0.0,2016-02-20T03:42:04+01:00
0.0,2016-02-20T03:42:26+01:00
0.0,2016-02-20T03:42:49+01:00
0.1,2016-02-20T03:43:11+01:00
0.1,2016-02-20T03:43:33+01:00
0.1,2016-02-20T03:43:55+01:00
0.1,2016-02-20T03:44:18+01:00
0.0,2016-02-20T03:44:40+01:00
0.0,2016-02-20T03:45:02+01:00
0.0,2016-02-20T03:45:24+01:00
0.0,2016-02-20T03:45:47+01:00
0.1,2016-02-20T03:46:09+01:00
0.0,2016-02-20T03:46:32+01:00
0.0,2016-02-20T03:46:54+01:00
0.0,2016-02-20T03:47:16+01:00
0.0,2016-02-20T03:47:38+01:00
0.0,2016-02-20T03:48:01+01:00
0.0,2016-02-20T03:48:23+01:00
0.0,2016-02-20T03:48:46+01:00
0.1,2016-02-20T03:49:08+01:00
0.1,2016-02-20T03:49:30+01:00
0.1,2016-02-20T03:49:52+01:00
0.2,2016-02-20T03:50:15+01:00
0.1,2016-02-20T03:50:37+01:00
0.1,2016-02-20T03:50:59+01:00
0.1,2016-02-20T03:51:21+01:00
0.1,2016-02-20T03:51:43+01:00
0.2,2016-02-20T03:52:06+01:00
0.1,2016-02-20T03:52:28+01:00
0.1,2016-02-20T03:52:50+01:00
0.1,2016-02-20T03:53:12+01:00
0.1,2016-02-20T03:53:35+01:00
0.0,2016-02-20T03:53:57+01:00
0.1,2016-02-20T03:54:19+01:00
0.0,2016-02-20T03:54:42+01:00
0.0,2016-02-20T03:55:04+01:00
0.0,2016-02-20T03:55:26+01:00
0.0,2016-02-20T03:55:48+01:00
0.1,2016-02-20T03:56:11+01:00
0.2,2016-02-20T03:56:33+01:00
0.3,2016-02-20T03:56:55+01:00
0.1,2016-02-20T03:57:17+01:00
0.4,2016-02-20T03:57:40+01:00
0.4,2016-02-20T03:58:02+01:00
0.3,2016-02-20T03:58:24+01:00
0.2,2016-02-20T03:58:46+01:00
0.2,2016-02-20T03:59:08+01:00
0.1,2016-02-20T03:59:31+01:00
0.1,2016-02-20T03:59:53+01:00
0.0,2016-02-20T04:00:15+01:00
0.1,2016-02-20T04:00:37+01:00
0.0,2016-02-20T04:01:00+01:00
0.1,2016-02-20T04:01:22+01:00
0.4,2016-02-20T04:01:44+01:00
0.2,2016-02-20T04:02:07+01:00
0.2,2016-02-20T04:02:29+01:00
0.1,2016-02-20T04:02:51+01:00
0.1,2016-02-20T04:03:13+01:00
0.1,2016-02-20T04:03:36+01:00
0.1,2016-02-20T04:03:58+01:00
0.1,2016-02-20T04:04:20+01:00
0.1,2016-02-20T04:04:43+01:00
0.1,2016-02-20T04:05:05+01:00
0.1,2016-02-20T04:05:27+01:00
0.1,2016-02-20T04:05:49+01:00
0.1,2016-02-20T04:06:12+01:00
0.1,2016-02-20T04:06:34+01:00
