timestamp,no
2016-02-20 00:00:05,"0,6"
2016-02-20 00:00:27,"0,2"
2016-02-20 00:00:49,"0,3"
2016-02-20 00:01:11,"1,2"
2016-02-20 00:01:34,"0,7"
2016-02-20 00:01:56,"0,2"
2016-02-20 00:02:18,"0,1"
2016-02-20 00:02:40,"0,4"
2016-02-20 00:03:03,"0,6"
2016-02-20 00:03:25,"0,4"
2016-02-20 00:03:47,"0,4"
2016-02-20 00:04:10,"0,5"
2016-02-20 00:04:32,"0,5"
2016-02-20 00:04:54,"0,3"
2016-02-20 00:05:16,"0,4"
2016-02-20 00:05:39,"0,5"
2016-02-20 00:06:01,"0,4"
2016-02-20 00:06:23,"0,4"
2016-02-20 00:06:45,"0,4"
2016-02-20 00:07:08,"0,5"
2016-02-20 00:07:30,"0,5"
2016-02-20 00:07:52,"0,5"
2016-02-20 00:08:14,"0,2"
2016-02-20 00:08:36,"0,4"
2016-02-20 00:08:59,"0,4"
2016-02-20 00:09:21,"0,7"
2016-02-20 00:09:43,1
2016-02-20 00:10:05,"0,6"
2016-02-20 00:10:28,"0,8"
2016-02-20 00:10:50,"0,9"
2016-02-20 00:11:13,"0,6"
2016-02-20 00:11:35,"0,7"
2016-02-20 00:11:57,"0,8"
2016-02-20 00:12:19,"0,7"
2016-02-20 00:12:41,1
2016-02-20 00:13:04,1
2016-02-20 00:13:26,"0,9"
2016-02-20 00:13:48,"1,1"
2016-02-20 00:14:10,"0,7"
2016-02-20 00:14:33,"0,7"
2016-02-20 00:14:55,"0,5"
2016-02-20 00:15:17,"0,3"
2016-02-20 00:15:40,"0,1"
2016-02-20 00:16:02,"0,3"
2016-02-20 00:16:24,"0,2"
2016-02-20 00:16:46,"0,2"
2016-02-20 00:17:09,"0,1"
2016-02-20 00:17:31,"0,2"
2016-02-20 00:17:53,"0,2"
2016-02-20 00:18:16,"0,3"
2016-02-20 00:18:38,"0,4"
2016-02-20 00:19:01,"0,6"
2016-02-20 00:19:23,"0,6"
2016-02-20 00:19:45,"0,2"
2016-02-20 00:20:07,"0,1"
2016-02-20 00:20:30,"0,3"
2016-02-20 00:20:52,"0,6"
2016-02-20 00:21:14,"0,8"
2016-02-20 00:21:36,"0,6"
2016-02-20 00:21:59,"0,6"
2016-02-20 00:22:21,"0,3"
2016-02-20 00:22:43,"0,4"
2016-02-20 00:23:05,"0,5"
2016-02-20 00:23:28,"0,6"
2016-02-20 00:23:50,"0,5"
2016-02-20 00:24:12,"0,6"
2016-02-20 00:24:34,"0,7"
2016-02-20 00:24:57,"0,8"
2016-02-20 00:25:19,"1,1"
2016-02-20 00:25:41,"0,8"
2016-02-20 00:26:04,"0,7"
2016-02-20 00:26:26,"0,8"
2016-02-20 00:26:48,1
