timestamp,no
2016-02-21 00:00:07,0
2016-02-21 00:00:29,0
2016-02-21 00:00:51,0
2016-02-21 00:01:14,0
2016-02-21 00:01:36,0
2016-02-21 00:01:58,0
2016-02-21 00:02:20,0
2016-02-21 00:02:42,0
2016-02-21 00:03:06,0
2016-02-21 00:03:28,0
2016-02-21 00:03:50,0
2016-02-21 00:04:12,0
2016-02-21 00:04:34,0
2016-02-21 00:04:57,0
2016-02-21 00:05:19,0
2016-02-21 00:05:41,0
2016-02-21 00:06:03,0
2016-02-21 00:06:26,0
2016-02-21 00:06:48,0
2016-02-21 00:07:10,0
2016-02-21 00:07:32,0
2016-02-21 00:07:55,0
2016-02-21 00:08:17,0
2016-02-21 00:08:39,0
2016-02-21 00:09:01,0
2016-02-21 00:09:23,0
2016-02-21 00:09:46,0
2016-02-21 00:10:08,0
2016-02-21 00:10:31,0
2016-02-21 00:10:53,0
2016-02-21 00:11:15,0
2016-02-21 00:11:38,0
2016-02-21 00:12:00,"0,1"
2016-02-21 00:12:22,0
2016-02-21 00:12:44,0
2016-02-21 00:13:07,0
2016-02-21 00:13:29,"0,5"
2016-02-21 00:13:51,"0,1"
2016-02-21 00:14:13,"0,2"
2016-02-21 00:14:35,0
2016-02-21 00:14:58,"0,1"
2016-02-21 00:15:20,0
2016-02-21 00:15:42,0
2016-02-21 00:16:04,0
2016-02-21 00:16:27,0
2016-02-21 00:16:49,0
2016-02-21 00:17:11,0
2016-02-21 00:17:33,0
2016-02-21 00:17:56,0
2016-02-21 00:18:18,0
2016-02-21 00:18:40,0
2016-02-21 00:19:03,0
2016-02-21 00:19:25,0
2016-02-21 00:19:47,0
2016-02-21 00:20:09,0
2016-02-21 00:20:32,0
2016-02-21 00:20:54,0
2016-02-21 00:21:16,0
2016-02-21 00:21:38,0
2016-02-21 00:22:01,0
2016-02-21 00:22:23,0
2016-02-21 00:22:45,0
2016-02-21 00:23:07,0
2016-02-21 00:23:29,0
2016-02-21 00:23:52,0
2016-02-21 00:24:14,0
2016-02-21 00:24:36,0
2016-02-21 00:24:58,0
2016-02-21 00:25:21,0
2016-02-21 00:25:43,0
2016-02-21 00:26:06,0
2016-02-21 00:26:28,0
2016-02-21 00:26:50,0
2016-02-21 00:27:12,0
2016-02-21 00:27:35,0
2016-02-21 00:27:57,0
2016-02-21 00:28:19,0
2016-02-21 00:28:41,0
2016-02-21 00:29:03,0
2016-02-21 00:29:26,0
2016-02-21 00:29:48,0
2016-02-21 00:30:10,0
2016-02-21 00:30:32,0
2016-02-21 00:30:55,0
2016-02-21 00:31:17,0
2016-02-21 00:31:39,0
2016-02-21 00:32:01,0
2016-02-21 00:32:24,0
2016-02-21 00:32:46,0
2016-02-21 00:33:09,0
2016-02-21 00:33:31,0
2016-02-21 00:33:53,0
2016-02-21 00:34:15,0
2016-02-21 00:34:38,0
2016-02-21 00:35:00,0
2016-02-21 00:35:22,0
2016-02-21 00:35:44,0
2016-02-21 00:36:07,0
2016-02-21 00:36:29,0
2016-02-21 00:36:51,0
2016-02-21 00:37:13,0
2016-02-21 00:37:36,0
2016-02-21 00:37:59,0
2016-02-21 00:38:21,0
2016-02-21 00:38:43,"-0,2"
2016-02-21 00:39:06,"-0,2"
2016-02-21 00:39:28,0
2016-02-21 00:39:50,0
2016-02-21 00:40:13,0
2016-02-21 00:40:35,0
2016-02-21 00:40:57,0
2016-02-21 00:41:20,0
2016-02-21 00:41:42,0
2016-02-21 00:42:04,0
2016-02-21 00:42:26,0
2016-02-21 00:42:49,0
2016-02-21 00:43:11,0
2016-02-21 00:43:33,0
2016-02-21 00:43:55,0
2016-02-21 00:44:18,0
2016-02-21 00:44:40,0
2016-02-21 00:45:02,0
2016-02-21 00:45:25,0
2016-02-21 00:45:47,0
2016-02-21 00:46:09,0
2016-02-21 00:46:31,0
2016-02-21 00:46:54,0
2016-02-21 00:47:16,0
2016-02-21 00:47:39,0
2016-02-21 00:48:01,0
2016-02-21 00:48:23,0
2016-02-21 00:48:45,0
2016-02-21 00:49:07,0
2016-02-21 00:49:30,0
2016-02-21 00:49:52,0
2016-02-21 00:50:14,0
2016-02-21 00:50:36,0
2016-02-21 00:50:59,0
2016-02-21 00:51:21,0
2016-02-21 00:51:43,0
2016-02-21 00:52:05,0
2016-02-21 00:52:28,0
2016-02-21 00:52:50,0
2016-02-21 00:53:12,0
2016-02-21 00:53:34,0
2016-02-21 00:53:57,0
2016-02-21 00:54:19,0
2016-02-21 00:54:41,0
2016-02-21 00:55:04,0
2016-02-21 00:55:26,0
2016-02-21 00:55:48,0
2016-02-21 00:56:10,0
2016-02-21 00:56:33,0
2016-02-21 00:56:55,0
2016-02-21 00:57:17,"0,2"
2016-02-21 00:57:39,0
2016-02-21 00:58:02,0
2016-02-21 00:58:24,0
2016-02-21 00:58:46,0
2016-02-21 00:59:08,0
2016-02-21 00:59:31,0
2016-02-21 00:59:53,0
2016-02-21 01:00:15,0
2016-02-21 01:00:37,0
2016-02-21 01:00:59,0
2016-02-21 01:01:22,0
2016-02-21 01:01:44,0
2016-02-21 01:02:06,0
2016-02-21 01:02:29,0
2016-02-21 01:02:51,0
2016-02-21 01:03:13,0
2016-02-21 01:03:36,0
2016-02-21 01:03:58,"0,4"
2016-02-21 01:04:20,"1,3"
2016-02-21 01:04:42,"0,7"
2016-02-21 01:05:04,0
2016-02-21 01:05:27,0
2016-02-21 01:05:49,0
2016-02-21 01:06:12,0
2016-02-21 01:06:34,0
2016-02-21 01:06:56,0
2016-02-21 01:07:18,0
2016-02-21 01:07:41,0
2016-02-21 01:08:03,0
2016-02-21 01:08:25,0
2016-02-21 01:08:47,0
2016-02-21 01:09:10,0
2016-02-21 01:09:32,0
2016-02-21 01:09:55,0
2016-02-21 01:10:17,0
2016-02-21 01:10:39,0
2016-02-21 01:11:01,0
2016-02-21 01:11:24,0
2016-02-21 01:11:46,0
2016-02-21 01:12:09,0
2016-02-21 01:12:31,0
2016-02-21 01:12:53,0
2016-02-21 01:13:15,0
2016-02-21 01:13:38,0
2016-02-21 01:14:00,0
2016-02-21 01:14:22,0
2016-02-21 01:14:44,0
2016-02-21 01:15:06,0
2016-02-21 01:15:29,0
2016-02-21 01:15:51,0
2016-02-21 01:16:13,0
2016-02-21 01:16:35,0
2016-02-21 01:16:58,0
2016-02-21 01:17:20,0
2016-02-21 01:17:43,0
2016-02-21 01:18:05,0
2016-02-21 01:18:27,0
2016-02-21 01:18:49,0
2016-02-21 01:19:12,0
2016-02-21 01:19:34,0
2016-02-21 01:19:56,0
2016-02-21 01:20:18,0
2016-02-21 01:20:41,0
2016-02-21 01:21:03,0
2016-02-21 01:21:25,0
2016-02-21 01:21:47,0
2016-02-21 01:22:10,0
2016-02-21 01:22:32,0
2016-02-21 01:22:54,0
2016-02-21 01:23:16,0
2016-02-21 01:23:39,0
2016-02-21 01:24:01,0
