no,timestamp
22.5,2016-01-25T10:44:37+01:00
28.3,2016-01-25T10:44:59+01:00
31.1,2016-01-25T10:45:21+01:00
30.9,2016-01-25T10:45:44+01:00
32.6,2016-01-25T10:46:06+01:00
33.0,2016-01-25T10:46:28+01:00
31.3,2016-01-25T10:46:51+01:00
30.6,2016-01-25T10:47:13+01:00
28.7,2016-01-25T10:47:35+01:00
22.5,2016-01-25T10:47:57+01:00
24.6,2016-01-25T10:48:19+01:00
30.9,2016-01-25T10:48:42+01:00
31.2,2016-01-25T10:49:04+01:00
37.0,2016-01-25T10:49:26+01:00
53.0,2016-01-25T10:49:48+01:00
49.8,2016-01-25T10:50:11+01:00
40.9,2016-01-25T10:50:33+01:00
43.9,2016-01-25T10:50:55+01:00
43.5,2016-01-25T10:51:17+01:00
43.4,2016-01-25T10:51:40+01:00
44.1,2016-01-25T10:52:02+01:00
38.8,2016-01-25T10:52:24+01:00
41.5,2016-01-25T10:52:47+01:00
48.2,2016-01-25T10:53:09+01:00
42.9,2016-01-25T10:53:31+01:00
40.0,2016-01-25T10:53:54+01:00
39.3,2016-01-25T10:54:16+01:00
40.2,2016-01-25T10:54:38+01:00
46.4,2016-01-25T10:55:00+01:00
46.6,2016-01-25T10:55:23+01:00
41.2,2016-01-25T10:55:45+01:00
42.5,2016-01-25T10:56:07+01:00
43.4,2016-01-25T10:56:29+01:00
49.5,2016-01-25T10:56:51+01:00
44.5,2016-01-25T10:57:14+01:00
35.0,2016-01-25T10:57:36+01:00
44.3,2016-01-25T10:57:58+01:00
42.8,2016-01-25T10:58:20+01:00
37.0,2016-01-25T10:58:43+01:00
40.2,2016-01-25T10:59:05+01:00
38.3,2016-01-25T10:59:27+01:00
41.2,2016-01-25T10:59:49+01:00
31.0,2016-01-25T11:00:12+01:00
36.5,2016-01-25T11:00:34+01:00
28.9,2016-01-25T11:00:56+01:00
40.2,2016-01-25T11:01:18+01:00
39.8,2016-01-25T11:01:41+01:00
39.6,2016-01-25T11:02:03+01:00
26.9,2016-01-25T11:02:25+01:00
27.3,2016-01-25T11:02:47+01:00
36.0,2016-01-25T11:03:09+01:00
34.7,2016-01-25T11:03:32+01:00
32.6,2016-01-25T11:03:54+01:00
29.9,2016-01-25T11:04:16+01:00
34.1,2016-01-25T11:04:39+01:00
29.6,2016-01-25T11:05:01+01:00
35.7,2016-01-25T11:05:23+01:00
23.9,2016-01-25T11:05:45+01:00
30.0,2016-01-25T11:06:07+01:00
35.7,2016-01-25T11:06:30+01:00
34.7,2016-01-25T11:06:52+01:00
38.3,2016-01-25T11:07:15+01:00
37.5,2016-01-25T11:07:37+01:00
36.8,2016-01-25T11:07:59+01:00
35.1,2016-01-25T11:08:21+01:00
36.5,2016-01-25T11:08:43+01:00
39.2,2016-01-25T11:09:06+01:00
38.5,2016-01-25T11:09:28+01:00
32.9,2016-01-25T11:09:51+01:00
37.6,2016-01-25T11:10:13+01:00
35.1,2016-01-25T11:10:35+01:00
31.6,2016-01-25T11:10:57+01:00
29.8,2016-01-25T11:11:20+01:00
33.3,2016-01-25T11:11:42+01:00
34.5,2016-01-25T11:12:04+01:00
35.0,2016-01-25T11:12:26+01:00
35.6,2016-01-25T11:12:49+01:00
35.5,2016-01-25T11:13:11+01:00
41.0,2016-01-25T11:13:33+01:00
33.6,2016-01-25T11:13:55+01:00
36.3,2016-01-25T11:14:17+01:00
39.5,2016-01-25T11:14:40+01:00
50.3,2016-01-25T11:15:02+01:00
40.8,2016-01-25T11:15:24+01:00
38.5,2016-01-25T11:15:46+01:00
43.7,2016-01-25T11:16:09+01:00
40.7,2016-01-25T11:16:31+01:00
37.8,2016-01-25T11:16:53+01:00
40.0,2016-01-25T11:17:16+01:00
38.3,2016-01-25T11:17:38+01:00
34.2,2016-01-25T11:18:01+01:00
36.5,2016-01-25T11:18:23+01:00
38.9,2016-01-25T11:18:46+01:00
41.1,2016-01-25T11:19:08+01:00
47.7,2016-01-25T11:19:30+01:00
38.1,2016-01-25T11:19:52+01:00
36.5,2016-01-25T11:20:15+01:00
38.3,2016-01-25T11:20:37+01:00
41.3,2016-01-25T11:20:59+01:00
42.7,2016-01-25T11:21:21+01:00
38.0,2016-01-25T11:21:43+01:00
44.3,2016-01-25T11:22:06+01:00
40.4,2016-01-25T11:22:28+01:00
35.9,2016-01-25T11:22:50+01:00
40.8,2016-01-25T11:23:12+01:00
44.8,2016-01-25T11:23:35+01:00
41.7,2016-01-25T11:23:57+01:00
42.6,2016-01-25T11:24:19+01:00
31.9,2016-01-25T11:24:41+01:00
34.1,2016-01-25T11:25:04+01:00
39.4,2016-01-25T11:25:26+01:00
36.0,2016-01-25T11:25:49+01:00
39.5,2016-01-25T11:26:11+01:00
43.1,2016-01-25T11:26:34+01:00
33.1,2016-01-25T11:26:56+01:00
37.3,2016-01-25T11:27:18+01:00
30.1,2016-01-25T11:27:40+01:00
35.3,2016-01-25T11:28:02+01:00
39.3,2016-01-25T11:28:25+01:00
30.3,2016-01-25T11:28:47+01:00
31.5,2016-01-25T11:29:10+01:00
34.7,2016-01-25T11:29:32+01:00
33.1,2016-01-25T11:29:55+01:00
34.8,2016-01-25T11:30:17+01:00
33.9,2016-01-25T11:30:39+01:00
35.1,2016-01-25T11:31:01+01:00
39.8,2016-01-25T11:31:24+01:00
45.8,2016-01-25T11:31:46+01:00
55.6,2016-01-25T11:32:08+01:00
49.1,2016-01-25T11:32:30+01:00
41.0,2016-01-25T11:32:53+01:00
39.4,2016-01-25T11:33:15+01:00
38.4,2016-01-25T11:33:38+01:00
39.4,2016-01-25T11:34:00+01:00
39.4,2016-01-25T11:34:22+01:00
31.7,2016-01-25T11:34:44+01:00
31.9,2016-01-25T11:35:06+01:00
50.0,2016-01-25T11:35:29+01:00
39.1,2016-01-25T11:35:51+01:00
38.6,2016-01-25T11:36:13+01:00
38.0,2016-01-25T11:36:35+01:00
33.8,2016-01-25T11:36:58+01:00
33.4,2016-01-25T11:37:20+01:00
31.7,2016-01-25T11:37:43+01:00
37.3,2016-01-25T11:38:05+01:00
29.7,2016-01-25T11:38:27+01:00
34.3,2016-01-25T11:38:49+01:00
31.5,2016-01-25T11:39:12+01:00
34.4,2016-01-25T11:39:34+01:00
33.6,2016-01-25T11:39:56+01:00
36.2,2016-01-25T11:40:18+01:00
36.1,2016-01-25T11:40:41+01:00
41.3,2016-01-25T11:41:03+01:00
31.2,2016-01-25T11:41:25+01:00
31.3,2016-01-25T11:41:47+01:00
38.0,2016-01-25T11:42:10+01:00
34.2,2016-01-25T11:42:32+01:00
34.9,2016-01-25T11:42:54+01:00
40.6,2016-01-25T11:43:17+01:00
30.5,2016-01-25T11:43:39+01:00
32.7,2016-01-25T11:44:01+01:00
33.6,2016-01-25T11:44:24+01:00
38.7,2016-01-25T11:44:46+01:00
38.6,2016-01-25T11:45:08+01:00
38.4,2016-01-25T11:45:31+01:00
35.5,2016-01-25T11:45:53+01:00
35.5,2016-01-25T11:46:15+01:00
38.4,2016-01-25T11:46:37+01:00
36.4,2016-01-25T11:47:00+01:00
35.3,2016-01-25T11:47:22+01:00
31.8,2016-01-25T11:47:44+01:00
35.0,2016-01-25T11:48:07+01:00
37.1,2016-01-25T11:48:29+01:00
32.3,2016-01-25T11:48:51+01:00
31.7,2016-01-25T11:49:13+01:00
31.5,2016-01-25T11:49:36+01:00
33.0,2016-01-25T11:49:58+01:00
30.5,2016-01-25T11:50:21+01:00
29.5,2016-01-25T11:50:43+01:00
34.7,2016-01-25T11:51:05+01:00
32.1,2016-01-25T11:51:27+01:00
29.4,2016-01-25T11:51:50+01:00
36.2,2016-01-25T11:52:12+01:00
26.7,2016-01-25T11:52:34+01:00
37.6,2016-01-25T11:52:57+01:00
33.1,2016-01-25T11:53:19+01:00
32.2,2016-01-25T11:53:41+01:00
37.8,2016-01-25T11:54:04+01:00
28.8,2016-01-25T11:54:26+01:00
28.0,2016-01-25T11:54:48+01:00
26.9,2016-01-25T11:55:10+01:00
27.7,2016-01-25T11:55:33+01:00
37.3,2016-01-25T11:55:55+01:00
28.4,2016-01-25T11:56:17+01:00
30.0,2016-01-25T11:56:40+01:00
32.6,2016-01-25T11:57:02+01:00
33.8,2016-01-25T11:57:24+01:00
29.9,2016-01-25T11:57:46+01:00
30.9,2016-01-25T11:58:08+01:00
26.2,2016-01-25T11:58:31+01:00
22.6,2016-01-25T11:58:53+01:00
24.7,2016-01-25T11:59:15+01:00
25.1,2016-01-25T11:59:37+01:00
30.6,2016-01-25T12:00:00+01:00
35.4,2016-01-25T12:00:22+01:00
38.9,2016-01-25T12:00:45+01:00
46.1,2016-01-25T12:01:07+01:00
41.1,2016-01-25T12:01:29+01:00
33.8,2016-01-25T12:01:51+01:00
31.9,2016-01-25T12:02:14+01:00
35.8,2016-01-25T12:02:36+01:00
32.9,2016-01-25T12:02:59+01:00
20.7,2016-01-25T12:03:21+01:00
28.7,2016-01-25T12:03:43+01:00
28.9,2016-01-25T12:04:06+01:00
31.5,2016-01-25T12:04:28+01:00
26.8,2016-01-25T12:04:50+01:00
29.7,2016-01-25T12:05:12+01:00
29.6,2016-01-25T12:05:34+01:00
30.3,2016-01-25T12:05:57+01:00
30.4,2016-01-25T12:06:19+01:00
28.6,2016-01-25T12:06:41+01:00
28.5,2016-01-25T12:07:03+01:00
27.3,2016-01-25T12:07:26+01:00
30.2,2016-01-25T12:07:48+01:00
26.8,2016-01-25T12:08:10+01:00
26.3,2016-01-25T12:08:32+01:00
25.7,2016-01-25T12:08:55+01:00
27.7,2016-01-25T12:09:17+01:00
30.4,2016-01-25T12:09:39+01:00
26.4,2016-01-25T12:10:01+01:00
28.2,2016-01-25T12:10:24+01:00
23.0,2016-01-25T12:10:46+01:00
25.0,2016-01-25T12:11:08+01:00
21.7,2016-01-25T12:11:31+01:00
24.1,2016-01-25T12:11:53+01:00
24.9,2016-01-25T12:12:15+01:00
25.6,2016-01-25T12:12:37+01:00
26.1,2016-01-25T12:13:00+01:00
28.6,2016-01-25T12:13:22+01:00
24.3,2016-01-25T12:13:44+01:00
25.5,2016-01-25T12:14:06+01:00
28.9,2016-01-25T12:14:29+01:00
29.0,2016-01-25T12:14:51+01:00
25.9,2016-01-25T12:15:13+01:00
20.8,2016-01-25T12:15:35+01:00
24.5,2016-01-25T12:15:58+01:00
23.9,2016-01-25T12:16:20+01:00
26.8,2016-01-25T12:16:42+01:00
24.9,2016-01-25T12:17:05+01:00
23.6,2016-01-25T12:17:27+01:00
24.3,2016-01-25T12:17:50+01:00
24.1,2016-01-25T12:18:12+01:00
21.7,2016-01-25T12:18:35+01:00
24.5,2016-01-25T12:18:57+01:00
20.4,2016-01-25T12:19:19+01:00
23.4,2016-01-25T12:19:41+01:00
26.5,2016-01-25T12:20:03+01:00
25.0,2016-01-25T12:20:26+01:00
25.5,2016-01-25T12:20:48+01:00
26.4,2016-01-25T12:21:10+01:00
23.9,2016-01-25T12:21:32+01:00
24.8,2016-01-25T12:21:55+01:00
28.2,2016-01-25T12:22:17+01:00
26.4,2016-01-25T12:22:40+01:00
25.5,2016-01-25T12:23:02+01:00
27.5,2016-01-25T12:23:24+01:00
28.8,2016-01-25T12:23:46+01:00
29.2,2016-01-25T12:24:08+01:00
26.4,2016-01-25T12:24:31+01:00
26.2,2016-01-25T12:24:53+01:00
24.5,2016-01-25T12:25:16+01:00
28.4,2016-01-25T12:25:38+01:00
24.0,2016-01-25T12:26:01+01:00
24.3,2016-01-25T12:26:23+01:00
27.4,2016-01-25T12:26:45+01:00
36.3,2016-01-25T12:27:07+01:00
36.6,2016-01-25T12:27:29+01:00
25.8,2016-01-25T12:27:52+01:00
27.7,2016-01-25T12:28:14+01:00
32.2,2016-01-25T12:28:36+01:00
30.8,2016-01-25T12:28:59+01:00
32.2,2016-01-25T12:29:22+01:00
29.0,2016-01-25T12:29:44+01:00
30.6,2016-01-25T12:30:06+01:00
31.3,2016-01-25T12:30:28+01:00
32.3,2016-01-25T12:30:51+01:00
28.1,2016-01-25T12:31:13+01:00
32.4,2016-01-25T12:31:35+01:00
30.4,2016-01-25T12:31:58+01:00
22.7,2016-01-25T12:32:20+01:00
27.9,2016-01-25T12:32:43+01:00
25.8,2016-01-25T12:33:05+01:00
30.5,2016-01-25T12:33:27+01:00
27.6,2016-01-25T12:33:49+01:00
25.0,2016-01-25T12:34:12+01:00
26.3,2016-01-25T12:34:34+01:00
28.0,2016-01-25T12:34:56+01:00
28.6,2016-01-25T12:35:19+01:00
29.3,2016-01-25T12:35:41+01:00
30.3,2016-01-25T12:36:03+01:00
24.6,2016-01-25T12:36:26+01:00
28.0,2016-01-25T12:36:48+01:00
27.9,2016-01-25T12:37:10+01:00
28.8,2016-01-25T12:37:33+01:00
34.2,2016-01-25T12:37:55+01:00
33.4,2016-01-25T12:38:17+01:00
30.7,2016-01-25T12:38:39+01:00
29.8,2016-01-25T12:39:01+01:00
30.8,2016-01-25T12:39:24+01:00
36.3,2016-01-25T12:39:46+01:00
32.9,2016-01-25T12:40:09+01:00
32.7,2016-01-25T12:40:31+01:00
35.1,2016-01-25T12:40:54+01:00
32.4,2016-01-25T12:41:16+01:00
29.3,2016-01-25T12:41:38+01:00
30.7,2016-01-25T12:42:00+01:00
28.9,2016-01-25T12:42:23+01:00
27.9,2016-01-25T12:42:45+01:00
29.0,2016-01-25T12:43:07+01:00
24.5,2016-01-25T12:43:30+01:00
22.7,2016-01-25T12:43:52+01:00
28.1,2016-01-25T12:44:14+01:00
33.8,2016-01-25T12:44:37+01:00
27.2,2016-01-25T12:44:59+01:00
25.7,2016-01-25T12:45:21+01:00
18.3,2016-01-25T12:45:43+01:00
16.6,2016-01-25T12:46:06+01:00
18.2,2016-01-25T12:46:28+01:00
18.5,2016-01-25T12:46:50+01:00
19.6,2016-01-25T12:47:12+01:00
22.9,2016-01-25T12:47:35+01:00
22.1,2016-01-25T12:47:57+01:00
20.4,2016-01-25T12:48:20+01:00
21.7,2016-01-25T12:48:42+01:00
24.8,2016-01-25T12:49:04+01:00
27.7,2016-01-25T12:49:27+01:00
30.2,2016-01-25T12:49:49+01:00
21.7,2016-01-25T12:50:11+01:00
24.8,2016-01-25T12:50:33+01:00
23.2,2016-01-25T12:50:56+01:00
23.5,2016-01-25T12:51:18+01:00
27.4,2016-01-25T12:51:41+01:00
23.4,2016-01-25T12:52:03+01:00
23.1,2016-01-25T12:52:25+01:00
22.8,2016-01-25T12:52:47+01:00
22.1,2016-01-25T12:53:09+01:00
23.8,2016-01-25T12:53:32+01:00
23.5,2016-01-25T12:53:54+01:00
19.9,2016-01-25T12:54:16+01:00
20.1,2016-01-25T12:54:38+01:00
22.2,2016-01-25T12:55:01+01:00
19.8,2016-01-25T12:55:23+01:00
22.0,2016-01-25T12:55:45+01:00
21.1,2016-01-25T12:56:08+01:00
23.9,2016-01-25T12:56:30+01:00
27.3,2016-01-25T12:56:52+01:00
25.9,2016-01-25T12:57:14+01:00
25.6,2016-01-25T12:57:36+01:00
31.3,2016-01-25T12:57:59+01:00
22.4,2016-01-25T12:58:21+01:00
14.8,2016-01-25T12:58:43+01:00
13.8,2016-01-25T12:59:05+01:00
14.4,2016-01-25T12:59:28+01:00
17.1,2016-01-25T12:59:50+01:00
18.2,2016-01-25T13:00:12+01:00
16.4,2016-01-25T13:00:34+01:00
19.2,2016-01-25T13:00:57+01:00
22.6,2016-01-25T13:01:19+01:00
21.6,2016-01-25T13:01:41+01:00
11.6,2016-01-25T13:02:03+01:00
15.8,2016-01-25T13:02:26+01:00
17.2,2016-01-25T13:02:48+01:00
13.7,2016-01-25T13:03:10+01:00
13.1,2016-01-25T13:03:32+01:00
15.9,2016-01-25T13:03:54+01:00
16.0,2016-01-25T13:04:17+01:00
19.1,2016-01-25T13:04:39+01:00
19.8,2016-01-25T13:05:02+01:00
21.8,2016-01-25T13:05:24+01:00
24.6,2016-01-25T13:05:46+01:00
27.1,2016-01-25T13:06:09+01:00
23.8,2016-01-25T13:06:31+01:00
21.9,2016-01-25T13:06:53+01:00
19.6,2016-01-25T13:07:15+01:00
13.3,2016-01-25T13:07:38+01:00
15.0,2016-01-25T13:08:00+01:00
11.9,2016-01-25T13:08:23+01:00
14.9,2016-01-25T13:08:45+01:00
17.9,2016-01-25T13:09:07+01:00
16.5,2016-01-25T13:09:29+01:00
14.9,2016-01-25T13:09:52+01:00
15.0,2016-01-25T13:10:14+01:00
17.6,2016-01-25T13:10:36+01:00
13.5,2016-01-25T13:10:59+01:00
12.0,2016-01-25T13:11:21+01:00
