no,timestamp
0.3,2016-01-22T01:25:16+01:00
0.4,2016-01-22T01:25:39+01:00
0.4,2016-01-22T01:26:01+01:00
0.3,2016-01-22T01:26:23+01:00
0.2,2016-01-22T01:26:45+01:00
0.1,2016-01-22T01:27:07+01:00
0.2,2016-01-22T01:27:29+01:00
0.1,2016-01-22T01:27:52+01:00
0.1,2016-01-22T01:28:14+01:00
0.1,2016-01-22T01:28:36+01:00
0.1,2016-01-22T01:28:59+01:00
0.2,2016-01-22T01:29:21+01:00
0.1,2016-01-22T01:29:43+01:00
0.1,2016-01-22T01:30:05+01:00
0.2,2016-01-22T01:30:28+01:00
0.3,2016-01-22T01:30:50+01:00
0.2,2016-01-22T01:31:12+01:00
0.2,2016-01-22T01:31:34+01:00
0.2,2016-01-22T01:31:56+01:00
0.2,2016-01-22T01:32:19+01:00
0.1,2016-01-22T01:32:42+01:00
0.2,2016-01-22T01:33:04+01:00
0.1,2016-01-22T01:33:27+01:00
0.3,2016-01-22T01:33:49+01:00
0.2,2016-01-22T01:34:11+01:00
0.2,2016-01-22T01:34:33+01:00
0.1,2016-01-22T01:34:55+01:00
0.2,2016-01-22T01:35:18+01:00
0.1,2016-01-22T01:35:40+01:00
0.3,2016-01-22T01:36:02+01:00
0.3,2016-01-22T01:36:24+01:00
0.1,2016-01-22T01:36:47+01:00
0.1,2016-01-22T01:37:09+01:00
0.2,2016-01-22T01:37:31+01:00
0.2,2016-01-22T01:37:53+01:00
0.1,2016-01-22T01:38:15+01:00
0.1,2016-01-22T01:38:38+01:00
0.1,2016-01-22T01:39:00+01:00
0.1,2016-01-22T01:39:23+01:00
0.1,2016-01-22T01:39:45+01:00
0.1,2016-01-22T01:40:08+01:00
0.1,2016-01-22T01:40:30+01:00
0.2,2016-01-22T01:40:52+01:00
0.2,2016-01-22T01:41:14+01:00
0.1,2016-01-22T01:41:37+01:00
0.1,2016-01-22T01:41:59+01:00
0.2,2016-01-22T01:42:21+01:00
0.1,2016-01-22T01:42:43+01:00
0.1,2016-01-22T01:43:05+01:00
0.2,2016-01-22T01:43:28+01:00
0.2,2016-01-22T01:43:50+01:00
0.2,2016-01-22T01:44:13+01:00
0.1,2016-01-22T01:44:35+01:00
0.3,2016-01-22T01:44:57+01:00
0.0,2016-01-22T01:45:19+01:00
0.2,2016-01-22T01:45:41+01:00
0.3,2016-01-22T01:46:03+01:00
0.3,2016-01-22T01:46:26+01:00
0.2,2016-01-22T01:46:48+01:00
0.2,2016-01-22T01:47:11+01:00
0.0,2016-01-22T01:47:33+01:00
0.1,2016-01-22T01:47:55+01:00
0.1,2016-01-22T01:48:17+01:00
0.1,2016-01-22T01:48:40+01:00
0.1,2016-01-22T01:49:02+01:00
0.1,2016-01-22T01:49:24+01:00
0.1,2016-01-22T01:49:46+01:00
0.1,2016-01-22T01:50:08+01:00
0.1,2016-01-22T01:50:31+01:00
0.1,2016-01-22T01:50:53+01:00
0.1,2016-01-22T01:51:16+01:00
0.1,2016-01-22T01:51:38+01:00
0.1,2016-01-22T01:52:00+01:00
0.0,2016-01-22T01:52:22+01:00
0.1,2016-01-22T01:52:44+01:00
0.1,2016-01-22T01:53:06+01:00
0.1,2016-01-22T01:53:29+01:00
0.0,2016-01-22T01:53:51+01:00
0.0,2016-01-22T01:54:13+01:00
0.1,2016-01-22T01:54:35+01:00
0.2,2016-01-22T01:54:58+01:00
0.2,2016-01-22T01:55:20+01:00
0.1,2016-01-22T01:55:42+01:00
0.2,2016-01-22T01:56:05+01:00
0.1,2016-01-22T01:56:27+01:00
0.2,2016-01-22T01:56:49+01:00
0.2,2016-01-22T01:57:11+01:00
0.2,2016-01-22T01:57:34+01:00
0.2,2016-01-22T01:57:56+01:00
0.1,2016-01-22T01:58:18+01:00
0.1,2016-01-22T01:58:41+01:00
0.1,2016-01-22T01:59:03+01:00
0.2,2016-01-22T01:59:25+01:00
0.2,2016-01-22T01:59:48+01:00
0.3,2016-01-22T02:00:10+01:00
0.2,2016-01-22T02:00:32+01:00
0.2,2016-01-22T02:00:54+01:00
0.2,2016-01-22T02:01:16+01:00
0.0,2016-01-22T02:01:39+01:00
0.1,2016-01-22T02:02:01+01:00
0.1,2016-01-22T02:02:23+01:00
0.0,2016-01-22T02:02:45+01:00
0.2,2016-01-22T02:03:08+01:00
0.2,2016-01-22T02:03:30+01:00
0.2,2016-01-22T02:03:52+01:00
0.1,2016-01-22T02:04:14+01:00
0.2,2016-01-22T02:04:36+01:00
0.3,2016-01-22T02:04:58+01:00
0.2,2016-01-22T02:05:21+01:00
0.2,2016-01-22T02:05:43+01:00
0.2,2016-01-22T02:06:06+01:00
0.1,2016-01-22T02:06:28+01:00
0.1,2016-01-22T02:06:50+01:00
0.2,2016-01-22T02:07:12+01:00
0.1,2016-01-22T02:07:34+01:00
0.2,2016-01-22T02:07:56+01:00
0.1,2016-01-22T02:08:19+01:00
0.1,2016-01-22T02:08:41+01:00
0.1,2016-01-22T02:09:04+01:00
0.1,2016-01-22T02:09:26+01:00
0.2,2016-01-22T02:09:48+01:00
0.4,2016-01-22T02:10:10+01:00
0.4,2016-01-22T02:10:33+01:00
0.2,2016-01-22T02:10:55+01:00
0.4,2016-01-22T02:11:17+01:00
0.3,2016-01-22T02:11:39+01:00
0.2,2016-01-22T02:12:01+01:00
0.2,2016-01-22T02:12:24+01:00
0.1,2016-01-22T02:12:46+01:00
0.1,2016-01-22T02:13:08+01:00
0.1,2016-01-22T02:13:30+01:00
0.1,2016-01-22T02:13:53+01:00
0.2,2016-01-22T02:14:15+01:00
0.1,2016-01-22T02:14:37+01:00
0.1,2016-01-22T02:14:59+01:00
0.0,2016-01-22T02:15:21+01:00
0.1,2016-01-22T02:15:43+01:00
0.2,2016-01-22T02:16:06+01:00
0.2,2016-01-22T02:16:28+01:00
0.0,2016-01-22T02:16:50+01:00
0.1,2016-01-22T02:17:13+01:00
0.1,2016-01-22T02:17:35+01:00
0.1,2016-01-22T02:17:57+01:00
0.1,2016-01-22T02:18:20+01:00
0.1,2016-01-22T02:18:42+01:00
0.3,2016-01-22T02:19:04+01:00
0.6,2016-01-22T02:19:26+01:00
0.1,2016-01-22T02:19:48+01:00
0.1,2016-01-22T02:20:10+01:00
0.2,2016-01-22T02:20:33+01:00
0.2,2016-01-22T02:20:55+01:00
0.5,2016-01-22T02:21:17+01:00
0.1,2016-01-22T02:21:39+01:00
0.1,2016-01-22T02:22:02+01:00
0.4,2016-01-22T02:22:24+01:00
0.5,2016-01-22T02:22:46+01:00
0.4,2016-01-22T02:23:08+01:00
0.4,2016-01-22T02:23:30+01:00
0.0,2016-01-22T02:23:52+01:00
0.2,2016-01-22T02:24:15+01:00
0.4,2016-01-22T02:24:37+01:00
0.4,2016-01-22T02:24:59+01:00
0.2,2016-01-22T02:25:22+01:00
0.1,2016-01-22T02:25:44+01:00
0.2,2016-01-22T02:26:06+01:00
0.4,2016-01-22T02:26:28+01:00
0.1,2016-01-22T02:26:50+01:00
0.1,2016-01-22T02:27:12+01:00
0.2,2016-01-22T02:27:35+01:00
0.2,2016-01-22T02:27:57+01:00
0.2,2016-01-22T02:28:20+01:00
0.2,2016-01-22T02:28:42+01:00
0.2,2016-01-22T02:29:04+01:00
0.2,2016-01-22T02:29:26+01:00
0.2,2016-01-22T02:29:49+01:00
0.3,2016-01-22T02:30:11+01:00
0.3,2016-01-22T02:30:33+01:00
0.1,2016-01-22T02:30:55+01:00
0.1,2016-01-22T02:31:17+01:00
0.5,2016-01-22T02:31:39+01:00
0.1,2016-01-22T02:32:02+01:00
0.7,2016-01-22T02:32:25+01:00
0.4,2016-01-22T02:32:47+01:00
0.3,2016-01-22T02:33:09+01:00
0.1,2016-01-22T02:33:31+01:00
0.1,2016-01-22T02:33:53+01:00
0.2,2016-01-22T02:34:16+01:00
0.2,2016-01-22T02:34:38+01:00
0.5,2016-01-22T02:35:00+01:00
0.2,2016-01-22T02:35:22+01:00
0.1,2016-01-22T02:35:45+01:00
0.2,2016-01-22T02:36:07+01:00
0.0,2016-01-22T02:36:29+01:00
0.2,2016-01-22T02:36:52+01:00
0.2,2016-01-22T02:37:14+01:00
0.3,2016-01-22T02:37:37+01:00
0.2,2016-01-22T02:37:59+01:00
0.1,2016-01-22T02:38:21+01:00
0.1,2016-01-22T02:38:43+01:00
0.1,2016-01-22T02:39:05+01:00
0.1,2016-01-22T02:39:28+01:00
0.2,2016-01-22T02:39:50+01:00
0.2,2016-01-22T02:40:13+01:00
0.1,2016-01-22T02:40:35+01:00
0.1,2016-01-22T02:40:58+01:00
0.1,2016-01-22T02:41:20+01:00
0.2,2016-01-22T02:41:42+01:00
0.0,2016-01-22T02:42:04+01:00
0.1,2016-01-22T02:42:26+01:00
0.0,2016-01-22T02:42:49+01:00
0.0,2016-01-22T02:43:12+01:00
0.1,2016-01-22T02:43:34+01:00
0.1,2016-01-22T02:43:56+01:00
0.2,2016-01-22T02:44:18+01:00
0.2,2016-01-22T02:44:40+01:00
0.3,2016-01-22T02:45:02+01:00
0.2,2016-01-22T02:45:25+01:00
0.3,2016-01-22T02:45:47+01:00
0.2,2016-01-22T02:46:09+01:00
0.2,2016-01-22T02:46:31+01:00
0.1,2016-01-22T02:46:54+01:00
0.2,2016-01-22T02:47:16+01:00
0.3,2016-01-22T02:47:38+01:00
0.3,2016-01-22T02:48:01+01:00
0.3,2016-01-22T02:48:23+01:00
0.4,2016-01-22T02:48:45+01:00
0.3,2016-01-22T02:49:07+01:00
0.2,2016-01-22T02:49:29+01:00
0.8,2016-01-22T02:49:51+01:00
0.0,2016-01-22T02:50:14+01:00
0.1,2016-01-22T02:50:37+01:00
0.2,2016-01-22T02:50:59+01:00
0.3,2016-01-22T02:51:21+01:00
0.2,2016-01-22T02:51:43+01:00
0.1,2016-01-22T02:52:05+01:00
0.0,2016-01-22T02:52:28+01:00
0.1,2016-01-22T02:52:50+01:00
0.1,2016-01-22T02:53:12+01:00
0.0,2016-01-22T02:53:35+01:00
0.0,2016-01-22T02:53:57+01:00
0.0,2016-01-22T02:54:20+01:00
0.1,2016-01-22T02:54:42+01:00
0.1,2016-01-22T02:55:05+01:00
0.1,2016-01-22T02:55:27+01:00
0.2,2016-01-22T02:55:49+01:00
0.1,2016-01-22T02:56:11+01:00
0.2,2016-01-22T02:56:33+01:00
0.2,2016-01-22T02:56:56+01:00
0.0,2016-01-22T02:57:18+01:00
0.1,2016-01-22T02:57:41+01:00
0.1,2016-01-22T02:58:03+01:00
0.2,2016-01-22T02:58:25+01:00
0.1,2016-01-22T02:58:47+01:00
0.1,2016-01-22T02:59:10+01:00
0.1,2016-01-22T02:59:32+01:00
0.2,2016-01-22T02:59:54+01:00
0.1,2016-01-22T03:00:16+01:00
0.0,2016-01-22T03:00:38+01:00
0.1,2016-01-22T03:01:00+01:00
0.0,2016-01-22T03:01:23+01:00
0.1,2016-01-22T03:01:46+01:00
0.0,2016-01-22T03:02:08+01:00
0.0,2016-01-22T03:02:30+01:00
0.1,2016-01-22T03:02:52+01:00
0.1,2016-01-22T03:03:14+01:00
0.1,2016-01-22T03:03:36+01:00
0.1,2016-01-22T03:03:59+01:00
0.2,2016-01-22T03:04:21+01:00
0.2,2016-01-22T03:04:43+01:00
0.1,2016-01-22T03:05:05+01:00
0.0,2016-01-22T03:05:28+01:00
0.0,2016-01-22T03:05:50+01:00
0.1,2016-01-22T03:06:12+01:00
0.1,2016-01-22T03:06:35+01:00
0.1,2016-01-22T03:06:57+01:00
0.1,2016-01-22T03:07:19+01:00
0.0,2016-01-22T03:07:41+01:00
0.1,2016-01-22T03:08:04+01:00
0.1,2016-01-22T03:08:26+01:00
0.1,2016-01-22T03:08:48+01:00
0.0,2016-01-22T03:09:10+01:00
0.0,2016-01-22T03:09:33+01:00
0.1,2016-01-22T03:09:55+01:00
0.1,2016-01-22T03:10:17+01:00
0.1,2016-01-22T03:10:40+01:00
0.2,2016-01-22T03:11:03+01:00
0.2,2016-01-22T03:11:25+01:00
0.1,2016-01-22T03:11:47+01:00
0.1,2016-01-22T03:12:09+01:00
0.2,2016-01-22T03:12:31+01:00
0.1,2016-01-22T03:12:54+01:00
0.1,2016-01-22T03:13:16+01:00
0.2,2016-01-22T03:13:38+01:00
0.1,2016-01-22T03:14:00+01:00
0.2,2016-01-22T03:14:22+01:00
0.1,2016-01-22T03:14:45+01:00
0.0,2016-01-22T03:15:07+01:00
0.1,2016-01-22T03:15:29+01:00
0.1,2016-01-22T03:15:51+01:00
0.1,2016-01-22T03:16:14+01:00
0.2,2016-01-22T03:16:36+01:00
0.1,2016-01-22T03:16:58+01:00
0.1,2016-01-22T03:17:21+01:00
0.1,2016-01-22T03:17:43+01:00
0.0,2016-01-22T03:18:05+01:00
0.1,2016-01-22T03:18:27+01:00
0.1,2016-01-22T03:18:49+01:00
0.1,2016-01-22T03:19:12+01:00
0.0,2016-01-22T03:19:34+01:00
0.0,2016-01-22T03:19:57+01:00
0.0,2016-01-22T03:20:19+01:00
0.1,2016-01-22T03:20:41+01:00
0.2,2016-01-22T03:21:03+01:00
0.1,2016-01-22T03:21:26+01:00
0.2,2016-01-22T03:21:48+01:00
0.0,2016-01-22T03:22:10+01:00
0.2,2016-01-22T03:22:33+01:00
0.2,2016-01-22T03:22:55+01:00
0.1,2016-01-22T03:23:17+01:00
0.1,2016-01-22T03:23:39+01:00
0.1,2016-01-22T03:24:02+01:00
0.1,2016-01-22T03:24:24+01:00
0.3,2016-01-22T03:24:46+01:00
0.2,2016-01-22T03:25:08+01:00
0.2,2016-01-22T03:25:31+01:00
0.3,2016-01-22T03:25:53+01:00
0.1,2016-01-22T03:26:15+01:00
0.1,2016-01-22T03:26:37+01:00
0.2,2016-01-22T03:26:59+01:00
0.2,2016-01-22T03:27:21+01:00
0.2,2016-01-22T03:27:44+01:00
0.0,2016-01-22T03:28:06+01:00
0.2,2016-01-22T03:28:29+01:00
0.2,2016-01-22T03:28:51+01:00
0.1,2016-01-22T03:29:13+01:00
0.1,2016-01-22T03:29:36+01:00
0.1,2016-01-22T03:29:58+01:00
0.4,2016-01-22T03:30:21+01:00
0.2,2016-01-22T03:30:43+01:00
0.1,2016-01-22T03:31:05+01:00
0.2,2016-01-22T03:31:27+01:00
0.2,2016-01-22T03:31:50+01:00
0.2,2016-01-22T03:32:12+01:00
0.2,2016-01-22T03:32:34+01:00
0.2,2016-01-22T03:32:56+01:00
0.1,2016-01-22T03:33:18+01:00
0.2,2016-01-22T03:33:40+01:00
0.1,2016-01-22T03:34:03+01:00
0.1,2016-01-22T03:34:25+01:00
0.2,2016-01-22T03:34:47+01:00
0.1,2016-01-22T03:35:09+01:00
0.1,2016-01-22T03:35:32+01:00
0.1,2016-01-22T03:35:54+01:00
0.2,2016-01-22T03:36:16+01:00
0.2,2016-01-22T03:36:38+01:00
0.3,2016-01-22T03:37:00+01:00
0.2,2016-01-22T03:37:23+01:00
0.2,2016-01-22T03:37:45+01:00
0.1,2016-01-22T03:38:07+01:00
0.1,2016-01-22T03:38:29+01:00
0.2,2016-01-22T03:38:52+01:00
0.2,2016-01-22T03:39:14+01:00
0.2,2016-01-22T03:39:36+01:00
0.2,2016-01-22T03:39:58+01:00
0.2,2016-01-22T03:40:20+01:00
0.2,2016-01-22T03:40:43+01:00
0.2,2016-01-22T03:41:05+01:00
0.2,2016-01-22T03:41:27+01:00
0.1,2016-01-22T03:41:50+01:00
0.2,2016-01-22T03:42:12+01:00
0.1,2016-01-22T03:42:35+01:00
0.1,2016-01-22T03:42:57+01:00
0.1,2016-01-22T03:43:19+01:00
0.1,2016-01-22T03:43:41+01:00
0.1,2016-01-22T03:44:04+01:00
0.1,2016-01-22T03:44:26+01:00
0.1,2016-01-22T03:44:48+01:00
0.1,2016-01-22T03:45:10+01:00
0.1,2016-01-22T03:45:32+01:00
0.3,2016-01-22T03:45:55+01:00
0.2,2016-01-22T03:46:17+01:00
0.2,2016-01-22T03:46:40+01:00
0.2,2016-01-22T03:47:02+01:00
0.3,2016-01-22T03:47:24+01:00
0.2,2016-01-22T03:47:46+01:00
0.2,2016-01-22T03:48:08+01:00
0.1,2016-01-22T03:48:31+01:00
0.1,2016-01-22T03:48:53+01:00
0.1,2016-01-22T03:49:15+01:00
0.2,2016-01-22T03:49:37+01:00
17.3,2016-01-22T15:44:23+01:00
17.5,2016-01-22T15:44:45+01:00
13.7,2016-01-22T15:45:07+01:00
13.6,2016-01-22T15:45:30+01:00
13.2,2016-01-22T15:45:52+01:00
13.5,2016-01-22T15:46:14+01:00
12.6,2016-01-22T15:46:36+01:00
12.7,2016-01-22T15:46:59+01:00
12.8,2016-01-22T15:47:21+01:00
14.1,2016-01-22T15:47:43+01:00
14.0,2016-01-22T15:48:06+01:00
14.2,2016-01-22T15:48:28+01:00
16.1,2016-01-22T15:48:50+01:00
20.0,2016-01-22T15:49:13+01:00
17.0,2016-01-22T15:49:35+01:00
12.8,2016-01-22T15:49:57+01:00
14.5,2016-01-22T15:50:19+01:00
14.2,2016-01-22T15:50:42+01:00
12.5,2016-01-22T15:51:04+01:00
13.8,2016-01-22T15:51:26+01:00
24.8,2016-01-22T15:51:48+01:00
18.2,2016-01-22T15:52:11+01:00
13.5,2016-01-22T15:52:33+01:00
13.6,2016-01-22T15:52:55+01:00
16.0,2016-01-22T15:53:17+01:00
15.4,2016-01-22T15:53:39+01:00
24.0,2016-01-22T15:54:02+01:00
15.1,2016-01-22T15:54:24+01:00
20.7,2016-01-22T15:54:46+01:00
17.0,2016-01-22T15:55:08+01:00
21.2,2016-01-22T15:55:30+01:00
15.3,2016-01-22T15:55:53+01:00
12.8,2016-01-22T15:56:15+01:00
14.6,2016-01-22T15:56:37+01:00
16.5,2016-01-22T15:56:59+01:00
12.3,2016-01-22T15:57:21+01:00
14.4,2016-01-22T15:57:44+01:00
18.7,2016-01-22T15:58:06+01:00
12.9,2016-01-22T15:58:28+01:00
15.1,2016-01-22T15:58:50+01:00
29.4,2016-01-22T15:59:13+01:00
17.1,2016-01-22T15:59:35+01:00
16.2,2016-01-22T15:59:57+01:00
16.9,2016-01-22T16:00:19+01:00
13.9,2016-01-22T16:00:42+01:00
13.1,2016-01-22T16:01:04+01:00
18.1,2016-01-22T16:01:26+01:00
