timestamp,no
2016-02-21T21:41:01+00:00,0.8042015472836517
2016-02-21T21:43:33+00:00,-0.01343038750787695
2016-02-21T21:46:04+00:00,-0.15690383901432448
2016-02-21T21:48:35+00:00,-0.27939234509475686
2016-02-21T21:51:07+00:00,-0.30888678665845015
2016-02-21T21:53:38+00:00,-0.6878897588039443
2016-02-21T21:56:09+00:00,-0.31605308216875727
2016-02-21T21:58:40+00:00,0.1401898360953453
2016-02-21T22:01:12+00:00,-0.05423549728147892
2016-02-21T22:03:43+00:00,0.3321898312559397
2016-02-21T22:06:14+00:00,-0.4201774615013858
2016-02-21T22:08:45+00:00,-0.23754006574779085
2016-02-21T22:11:17+00:00,-0.21619231629475832
2016-02-21T22:13:48+00:00,0.0718258209538396
2016-02-21T22:16:19+00:00,-0.10811607408660429
2016-02-21T22:18:50+00:00,-0.2166571295995725
2016-02-21T22:21:22+00:00,-0.09563296761959261
2016-02-21T22:23:53+00:00,-0.25577727068754985
2016-02-21T22:26:24+00:00,-0.24974180084131792
2016-02-21T22:28:55+00:00,-0.011695387860186202
2016-02-21T22:31:27+00:00,-0.13744842438413274
2016-02-21T22:33:58+00:00,-0.31184027942849024
2016-02-21T22:36:29+00:00,0.03679549341205579
2016-02-21T22:39:01+00:00,-0.023583016830147407
2016-02-21T22:41:32+00:00,-0.31280186205817717
2016-02-21T22:44:03+00:00,-0.1537717618790606
2016-02-21T22:46:34+00:00,-0.09536750785953974
2016-02-21T22:49:06+00:00,-0.477240005038984
2016-02-21T22:51:37+00:00,-0.21264789985023924
2016-02-21T22:54:08+00:00,-0.13851200705343825
2016-02-21T22:56:39+00:00,-0.26984399601812603
2016-02-21T22:59:11+00:00,-0.30291453158068316
2016-02-21T23:01:42+00:00,-0.1976400572933994
2016-02-21T23:04:13+00:00,0.311120522104805
2016-02-21T23:06:45+00:00,0.7078557330280577
2016-02-21T23:09:16+00:00,0.039962367796034126
2016-02-21T23:11:47+00:00,-0.30337515246857905
2016-02-21T23:14:19+00:00,-0.27890228693971775
2016-02-21T23:16:50+00:00,-0.22646361934117953
2016-02-21T23:19:21+00:00,-0.0032928400442155947
2016-02-21T23:21:53+00:00,-0.5421002487087783
2016-02-21T23:24:24+00:00,0.21860444115115074
2016-02-21T23:26:55+00:00,0.03634671098245468
2016-02-21T23:29:27+00:00,-0.10322775399032946
2016-02-21T23:31:58+00:00,-0.12597046038836335
2016-02-21T23:34:29+00:00,0.4266926536288067
2016-02-21T23:37:01+00:00,-0.2003464208448269
