index,timestamp,no2,no2_err,h2o,h2o_err,o3,o3_err,chocho,chocho_err
0,2016-02-20T17:06:48+01:00,1.86483681207642,0.104243671289702,-1737934.18068561,1477419.08238221,99.5004171157354,1844.20983380012,0.0152472128345264,0.155049364961986
1,2016-02-20T17:07:19+01:00,6.09088018207563,0.116456327690834,-2485584.44783134,1641183.87003468,416.377247835043,2048.06652932867,0.204845080296025,0.171912125757426
2,2016-02-20T17:07:50+01:00,6.19692105142112,0.10662905069617,-2117554.6296103,1502396.43553085,1409.53212146969,1874.77994424109,0.224764536130876,0.157285957398948
3,2016-02-20T17:08:21+01:00,5.90221718044529,0.113491504796118,-2895289.33189386,1599747.26978876,1547.34187595849,1996.13022065545,0.338143345941997,0.16732810831207
4,2016-02-20T17:08:52+01:00,5.66072305425333,0.114661323936617,-2271397.49276047,1616751.03491907,1099.2498216546,2017.70411217424,0.185058630089869,0.169451600215124
5,2016-02-20T17:09:23+01:00,5.51561879317453,0.116047844884453,-3416510.25770705,1636659.67982103,1771.70772530111,2042.3106144475,0.302733998471128,0.171217347108099
6,2016-02-20T17:09:54+01:00,5.3789020477048,0.111257233725116,-1704138.79866489,1569403.86562464,1680.7261050184,1958.19829346769,0.239375725780364,0.163962671561011
7,2016-02-20T17:10:25+01:00,5.23765005187894,0.118579335164323,-2548555.314239,1672998.3250337,1638.34017913866,2087.65487248128,0.256178070023056,0.175017504737495
8,2016-02-20T17:10:56+01:00,5.2271112529524,0.112831313753855,-2397431.93378631,1591919.14665088,2158.47351208761,1986.60002916814,0.156123290388767,0.166662470164925
9,2016-02-20T17:11:27+01:00,4.99273501406554,0.108402254267897,-2495387.30277886,1529903.81335885,1873.71759857026,1909.34352206062,0.198099243033272,0.160333727434406
10,2016-02-20T17:11:58+01:00,5.01836792312953,0.111321195854148,-2654152.47581074,1571035.22433012,2185.94367765264,1960.74191483577,0.158080002613007,0.164755320437756
11,2016-02-20T17:12:29+01:00,4.91144059045982,0.108472206331,-2145230.0276427,1531080.72146248,1843.17483326592,1910.65616668232,0.139843302793113,0.160253320368241
12,2016-02-20T17:13:00+01:00,4.84019562116365,0.108180578563679,-2612425.14082538,1527129.48374344,1782.48915627606,1905.55525626844,0.166228372336287,0.159621995422991
13,2016-02-20T17:13:32+01:00,4.79375931449552,0.111502767165489,-981791.176911394,1574112.05582254,1890.0276457752,1964.33478389919,0.178402222027723,0.164732840340052
14,2016-02-20T17:14:03+01:00,4.76242439281378,0.111065970482709,-3450154.13050073,1568022.08982665,2028.62025730409,1956.64187528714,0.136200080418614,0.16397323840956
15,2016-02-20T17:14:34+01:00,4.68033426485934,0.10864415852086,-2218004.76485588,1533986.38918802,2216.19085668086,1914.34116397838,0.163186738359269,0.160621266403277
16,2016-02-20T17:15:05+01:00,4.63136694004605,0.110186947045403,-2369488.99556806,1555880.01314052,2259.84398134153,1941.60509611747,0.0984059833756238,0.162836930072182
17,2016-02-20T17:15:36+01:00,4.55931138132474,0.106677821715519,-2486066.30006007,1506480.23494955,1977.09486468443,1879.91704273411,0.152731330132261,0.157620668725507
18,2016-02-20T17:16:07+01:00,4.49907502493448,0.107908514940273,-2048726.00028502,1524010.78063481,2511.39741802628,1901.60530331961,0.213285831309717,0.159174976104751
19,2016-02-20T17:16:37+01:00,4.44884970234523,0.110212726691797,-3465717.64210387,1556660.60308053,2116.30946267309,1942.34085461473,0.261259316264458,0.162576536654582
20,2016-02-20T17:17:08+01:00,4.4997307806812,0.112982653980745,-1959529.99086132,1595643.38313426,2463.23812524109,1991.25804607102,0.248728189125039,0.167026923664393
21,2016-02-20T17:17:39+01:00,4.44362900385766,0.110576245601044,-2309896.2678571,1561800.27192968,2471.29253989085,1948.75794438604,0.180646650783688,0.163147256082044
22,2016-02-20T17:18:10+01:00,4.39669432215132,0.107925234973394,-1987278.77301555,1524427.52263843,2542.20120389335,1902.38814295658,0.233971570410958,0.159581253441322
23,2016-02-20T17:18:41+01:00,4.40377315932937,0.106008014602363,-2998401.04612137,1497325.79602333,2605.77091776474,1868.65820663488,0.196700101824546,0.156850084829681
24,2016-02-20T17:19:12+01:00,4.31949738938769,0.108266488063097,-2178573.76501671,1529444.2855506,2492.7815531738,1908.34998574021,0.213488578273442,0.159680487137547
25,2016-02-20T17:19:43+01:00,4.30559822062558,0.110868138359256,-2967169.2110749,1566207.79087947,2285.41176476989,1954.37529322612,0.160740427700198,0.163744522409811
26,2016-02-20T17:20:14+01:00,4.22056652721571,0.110475793367388,-2564189.85713197,1560783.96621546,2252.28850585688,1948.21953544202,0.183113978033396,0.163937504069177
27,2016-02-20T17:20:45+01:00,4.27500109830342,0.109195752349262,-2630099.4079476,1542680.28420999,2581.32135558313,1924.70251625478,0.180397681583612,0.160850415828033
28,2016-02-20T17:21:16+01:00,4.21987957082757,0.108644611864388,-3115017.34137892,1534971.81235159,2478.78458421945,1915.47978337053,0.0891627628028668,0.160556530219171
29,2016-02-20T17:21:47+01:00,4.19278681399394,0.104558524193122,-2129368.0401646,1477314.25301328,2200.41823660152,1843.31179848637,0.109692046483924,0.154257929470411
30,2016-02-20T17:22:18+01:00,4.19721766961299,0.111902616070385,-2032586.21449037,1581049.25585402,2752.80505063743,1972.98156363398,0.0839210317462411,0.165388441954573
31,2016-02-20T17:22:49+01:00,4.159810132887,0.103343220034331,-2669794.54136218,1460195.00132068,2587.45484931392,1822.10856465279,0.123633620376304,0.152668409058934
