index,timestamp,no2,no2_err,h2o,h2o_err,o3,o3_err,chocho,chocho_err
29,2016-02-23T03:01:21+01:00,13.1102482692574,0.163401717032152,-3657798.16254235,2281454.00956042,758.946180730748,2846.84116505553,0.190434939307471,0.239462778764996
30,2016-02-23T03:01:32+01:00,26.9901524112233,0.190176149503224,-5381151.79688918,2600958.88254994,2393.45029395989,3243.70902291023,0.373820453238301,0.272810157075354
31,2016-02-23T03:01:42+01:00,26.9546135214718,0.178109887592722,-3854098.57156391,2434056.77266401,2590.37664994359,3035.47368175682,0.18388119558772,0.255248158681768
32,2016-02-23T03:01:52+01:00,27.0596338010439,0.187052113753489,-4628251.53647952,2555846.15071433,2292.96662954904,3187.3721314744,0.33665495283707,0.268062990334591
33,2016-02-23T03:02:02+01:00,27.1341097608565,0.179072839254354,-3935269.21846004,2446495.31603828,2575.24522926418,3051.17111588845,0.156696217845894,0.256833200566514
34,2016-02-23T03:02:13+01:00,26.8978261737992,0.198103947772454,-5475314.09448208,2707491.00698126,2407.71688232907,3376.59567706851,0.36409572869238,0.284098623252313
35,2016-02-23T03:02:23+01:00,27.090249447686,0.178911160153651,-4361657.00091109,2444518.91069289,2216.00574051192,3048.45793269968,0.273425889353493,0.256285541096152
36,2016-02-23T03:02:33+01:00,27.0001372896957,0.186032825681523,-5279401.13459122,2542143.0730209,2849.23108553705,3170.31796839529,0.340646549533078,0.266660098295855
37,2016-02-23T03:02:43+01:00,27.1813066258323,0.178832867638188,-4020972.20296207,2443072.39507152,2369.19145859593,3046.86016412062,0.200649639090297,0.256386908854197
38,2016-02-23T03:02:54+01:00,27.1019571881606,0.198438121832095,-4272413.11754375,2711203.22963607,2385.39543654088,3381.20986274199,0.3494615938001,0.284511078416929
39,2016-02-23T03:03:04+01:00,27.0251506976971,0.182797758515841,-3528985.92242702,2497863.76825761,1139.41136359107,3114.95701793127,0.275972719433716,0.261815020750031
40,2016-02-23T03:03:14+01:00,27.0788677623127,0.18376277382484,-2701713.01404849,2510804.90110588,2484.92744950678,3131.28410284492,0.288420924318773,0.26348000351456
41,2016-02-23T03:03:24+01:00,27.0070208658736,0.18178099525877,-3156782.28798572,2484016.02643472,2052.68932671114,3097.77093914053,0.206870660472843,0.260503088023286
42,2016-02-23T03:03:35+01:00,27.0447561981667,0.192290206995468,-3429504.12129955,2627472.07227787,1998.71641223098,3276.67097356754,0.22874510136945,0.275591412668789
43,2016-02-23T03:03:45+01:00,27.1312280555396,0.187040424583535,-3118487.2379047,2555416.42815948,2172.04062312466,3186.8233696893,-0.0232639336895368,0.267982686754838
44,2016-02-23T03:03:55+01:00,27.0669084792267,0.180740309017186,-5264425.63352473,2469553.55740585,2654.28163252363,3079.81469220123,0.202567238846819,0.259114376662206
45,2016-02-23T03:04:05+01:00,27.0780793863087,0.173332766336491,-4898025.97846795,2368307.97237049,2248.57718666205,2953.61436092056,0.214216612398987,0.24855133393872
46,2016-02-23T03:04:16+01:00,27.0649096132133,0.174087366421342,-5448428.39295692,2378643.34426685,2285.48799381854,2966.53638654874,0.0620116874762136,0.249715026510228
47,2016-02-23T03:04:26+01:00,27.1068812323632,0.169749126875329,-5200114.43618732,2319254.94134747,2694.67422163639,2892.36384318689,0.309034653020495,0.24330886645648
48,2016-02-23T03:04:36+01:00,27.0654440787009,0.17837274756443,-5282307.15935627,2437254.28977029,2020.70106059595,3039.45989398449,0.0895414274103982,0.255567010759086
49,2016-02-23T03:04:47+01:00,27.1465606623773,0.185300742382186,-5276505.16998295,2531602.4018103,2759.29814435982,3157.02434354167,0.212882448520784,0.265387035507108
50,2016-02-23T03:04:57+01:00,27.0304361427756,0.169098117381374,-3600157.57838441,2310593.78679185,2327.12895427377,2881.69210656694,0.367991722472754,0.242575166201891
51,2016-02-23T03:05:07+01:00,27.1648087544089,0.187368843525822,-4297788.05343495,2559777.89130003,2539.57506426008,3192.13936592904,0.286286229252842,0.268340805234277
52,2016-02-23T03:05:17+01:00,27.1705146357993,0.179437639371719,-5035886.99394117,2451346.30206502,2035.38750267292,3057.19786051415,0.228624110559382,0.257307855402137
53,2016-02-23T03:05:28+01:00,27.1327046965046,0.184484409600892,-4351819.25720164,2520472.74495841,1878.06543702775,3143.22515821523,0.144346094390015,0.264280196791057
54,2016-02-23T03:05:38+01:00,27.0604043469376,0.189200078818039,-4941566.63769492,2585169.63603653,2334.06698719878,3223.95650751339,0.385248890309053,0.271178274683249
55,2016-02-23T03:05:48+01:00,27.1827034768777,0.174927810973016,-3040992.46897345,2389751.31263433,1894.40346470005,2980.17793663054,0.235770552012142,0.250541295191864
56,2016-02-23T03:05:58+01:00,27.1993049898877,0.186877236858901,-4117599.53285802,2552877.08979409,2812.22213090782,3183.86718270549,0.228083436080337,0.267990018297526
57,2016-02-23T03:06:09+01:00,27.0061645160901,0.173328950565447,-3680914.48514209,2368483.43698584,2612.1457017764,2953.74088572471,0.546421241021899,0.248662917339384
58,2016-02-23T03:06:19+01:00,27.1461990902557,0.182622983032828,-4877627.47302051,2495004.73054677,1840.28998278279,3111.4122896452,0.289930404419105,0.261598004410083
