timestamp,no
2016-02-19T18:32:57+00:00,-1.1406946764533643
2016-02-19T18:34:58+00:00,-3.1227641462851636
2016-02-19T18:36:59+00:00,-0.5675756042448299
2016-02-19T18:39:00+00:00,-4.565823414938876
2016-02-19T18:41:02+00:00,3.188039853331663
2016-02-19T18:43:03+00:00,-1.980731669435528
2016-02-19T18:45:04+00:00,-0.004179515283237123
2016-02-19T18:47:06+00:00,2.846331987020232
2016-02-19T18:49:07+00:00,0.9129025273503508
2016-02-19T18:51:08+00:00,-0.37647821440506135
2016-02-19T18:53:09+00:00,-0.04852401799669437
2016-02-19T18:55:11+00:00,1.265172931097677
2016-02-19T18:57:12+00:00,0.3648327721073734
2016-02-19T18:59:13+00:00,2.879441351626742
2016-02-19T19:01:15+00:00,-0.39869261786807897
2016-02-19T19:03:16+00:00,1.2394503574496163
2016-02-19T19:05:17+00:00,0.8646742279563853
2016-02-19T19:07:19+00:00,-0.263060014836217
2016-02-19T19:09:20+00:00,-1.722331314543613
2016-02-19T19:11:21+00:00,3.853234104288415
2016-02-19T19:13:23+00:00,4.711440890179411
2016-02-19T19:15:24+00:00,3.8256833415140328
2016-02-19T19:17:25+00:00,4.069226815215792
2016-02-19T19:19:27+00:00,6.852662114631169
2016-02-19T19:21:28+00:00,7.835953595491411
2016-02-19T19:23:29+00:00,3.3657593175367815
2016-02-19T19:25:30+00:00,8.197682059067475
2016-02-19T19:27:32+00:00,4.256687244202546
2016-02-19T19:29:33+00:00,0.320897953971123
2016-02-19T19:31:34+00:00,3.4251777717027885
2016-02-19T19:33:36+00:00,5.149860257248591
2016-02-19T19:35:37+00:00,1.897518495257092
2016-02-19T19:37:38+00:00,1.640793226027398
2016-02-19T19:39:40+00:00,4.326084395620303
2016-02-19T19:41:41+00:00,3.3581981228527944
2016-02-19T19:43:42+00:00,1.5495319221497716
2016-02-19T19:45:44+00:00,-1.3728530529900382
2016-02-19T19:47:45+00:00,1.006342170098236
2016-02-19T19:49:46+00:00,1.2354472275478159
2016-02-19T19:51:48+00:00,2.9686645336180675
2016-02-19T19:53:49+00:00,-2.3218840929133506
2016-02-19T19:55:50+00:00,-1.3868274842010102
2016-02-19T19:57:51+00:00,0.1174835810919923
2016-02-19T19:59:53+00:00,6.3792628396289714
2016-02-19T20:01:54+00:00,1.177707200560885
2016-02-19T20:03:55+00:00,1.31657187697936
2016-02-19T20:05:57+00:00,-1.2112946330814758
2016-02-19T20:07:58+00:00,-0.7355801574457814
2016-02-19T20:10:00+00:00,-1.419173938726523
2016-02-19T20:12:01+00:00,0.6832634129554407
2016-02-19T20:14:02+00:00,1.8481471628137136
2016-02-19T20:16:03+00:00,-2.7433594701955037
2016-02-19T20:18:05+00:00,-1.79291092353726
2016-02-19T20:20:06+00:00,-0.4784117785179056
2016-02-19T20:22:07+00:00,2.5133332832099455
2016-02-19T20:24:09+00:00,-1.5398193124318524
2016-02-19T20:26:10+00:00,-0.7125562598459858
2016-02-19T20:28:11+00:00,-1.878873676683689
2016-02-19T20:30:13+00:00,0.301186161746795
2016-02-19T20:32:14+00:00,-0.8569461861270504
2016-02-19T20:34:15+00:00,-0.2513603023207409
2016-02-19T20:36:16+00:00,1.5632771965379355
2016-02-19T20:38:18+00:00,-0.9261154617211638
2016-02-19T20:40:19+00:00,-2.9796043638949286
2016-02-19T20:42:20+00:00,1.9704402249808481
2016-02-19T20:44:22+00:00,-1.3424000394936932
2016-02-19T20:46:23+00:00,3.79781384405058
2016-02-19T20:48:24+00:00,0.23850870063462892
2016-02-19T20:50:25+00:00,0.9237784789423387
2016-02-19T20:52:27+00:00,-0.9343125226841735
2016-02-19T20:54:28+00:00,0.5366214133459337
2016-02-19T20:56:29+00:00,0.5621814661153834
2016-02-19T20:58:30+00:00,-1.429170966872654
2016-02-19T21:00:32+00:00,-0.3347745022861943
2016-02-19T21:02:33+00:00,1.5656357363197877
2016-02-19T21:04:34+00:00,-0.41446476122834497
2016-02-19T21:06:36+00:00,0.7040223035332573
2016-02-19T21:08:37+00:00,1.373177291935317
2016-02-19T21:10:38+00:00,-0.9144812770464945
2016-02-19T21:12:39+00:00,-0.08830648248033768
2016-02-19T21:14:41+00:00,0.399501899946447
2016-02-19T21:16:42+00:00,0.46524078105234423
2016-02-19T21:18:43+00:00,0.21263363663533852
2016-02-19T21:20:45+00:00,-0.44193941523770164
2016-02-19T21:22:46+00:00,0.3281230255118963
2016-02-19T21:24:47+00:00,1.5867843732585705
2016-02-19T21:26:49+00:00,3.2305720984031687
2016-02-19T21:28:50+00:00,2.4766587853894606
2016-02-19T21:30:51+00:00,1.2712740599152994
2016-02-19T21:32:52+00:00,2.098652008289747
2016-02-19T21:34:54+00:00,-0.3957325615708349
2016-02-19T21:36:55+00:00,-0.5799938198871004
2016-02-19T21:38:56+00:00,-0.3314210964468174
2016-02-19T21:40:57+00:00,0.3023976680072238
2016-02-19T21:42:59+00:00,-0.7643164470576345
2016-02-19T21:45:00+00:00,1.534475249289322
2016-02-19T21:47:01+00:00,-0.24674479568710694
2016-02-19T21:49:03+00:00,-1.911179822559884
2016-02-19T21:51:04+00:00,-1.1545683597567908
2016-02-19T21:53:05+00:00,0.12237505911820534
2016-02-19T21:55:06+00:00,1.7009658834620716
2016-02-19T21:57:08+00:00,-0.5384345700190138
2016-02-19T21:59:09+00:00,0.053440930347203874
2016-02-19T22:01:10+00:00,-2.790116376866763
2016-02-19T22:03:12+00:00,-0.3876540047663539
2016-02-19T22:05:13+00:00,0.9278270484578002
2016-02-19T22:07:14+00:00,1.1616998239498137
2016-02-19T22:09:15+00:00,-1.4887537640258266
2016-02-19T22:11:17+00:00,3.982469155106429
2016-02-19T22:13:18+00:00,-0.3312354354965663
2016-02-19T22:15:19+00:00,0.5764991052023092
2016-02-19T22:17:21+00:00,0.18702237709858238
2016-02-19T22:19:22+00:00,-0.8698352470337163
2016-02-19T22:21:23+00:00,0.20250420947192893
2016-02-19T22:23:24+00:00,-0.209229552318849
2016-02-19T22:25:26+00:00,-1.5473135029670289
2016-02-19T22:27:27+00:00,-0.7468760136228063
2016-02-19T22:29:28+00:00,0.9573257223469085
2016-02-19T22:31:30+00:00,-2.099906477123536
2016-02-19T22:33:31+00:00,-0.5385254069639487
2016-02-19T22:35:32+00:00,0.07394684091122627
2016-02-19T22:37:33+00:00,0.32303760890070166
2016-02-19T22:39:35+00:00,-0.41781631313811474
2016-02-19T22:41:36+00:00,-0.35560799578053803
2016-02-19T22:43:37+00:00,-1.5077290464137558
2016-02-19T22:45:38+00:00,-0.7898537835822701
2016-02-19T22:47:40+00:00,-0.38984714238049456
2016-02-19T22:49:41+00:00,-0.3932704031126164
2016-02-19T22:51:42+00:00,-0.026495039196650083
2016-02-19T22:53:44+00:00,-1.7312310285367953
2016-02-19T22:55:45+00:00,-1.4032082795684833
2016-02-19T22:57:46+00:00,-0.2230780794028373
2016-02-19T22:59:48+00:00,-0.34542632606313717
2016-02-19T23:01:49+00:00,-0.6475868868201946
2016-02-19T23:03:50+00:00,-0.9203314366963458
2016-02-19T23:05:52+00:00,-0.9531467097730513
2016-02-19T23:07:53+00:00,0.20951808835100394
2016-02-19T23:09:54+00:00,0.6078726285633085
2016-02-19T23:11:55+00:00,-0.6902031393343488
2016-02-19T23:13:57+00:00,-0.24623624264904187
2016-02-19T23:15:58+00:00,-1.3666025347668143
2016-02-19T23:17:59+00:00,0.92423198931459
2016-02-19T23:20:00+00:00,0.23067989171571668
2016-02-19T23:22:02+00:00,-0.005996987475565874
2016-02-19T23:24:03+00:00,0.3130895227963997
2016-02-19T23:26:04+00:00,1.5093760933463507
2016-02-19T23:28:06+00:00,-0.33235604336866587
2016-02-19T23:30:07+00:00,0.5660793396811385
2016-02-19T23:32:08+00:00,-0.025819419086415607
2016-02-19T23:34:09+00:00,-0.33574618405472734
2016-02-19T23:36:11+00:00,-1.4951268685029895
2016-02-19T23:38:12+00:00,-1.219943903476393
2016-02-19T23:40:13+00:00,0.6421701803873034
2016-02-19T23:42:15+00:00,-0.47017120146623625
2016-02-19T23:44:16+00:00,-1.3462886378812264
2016-02-19T23:46:17+00:00,-0.4848023900184337
2016-02-19T23:48:18+00:00,0.4353054286639715
2016-02-19T23:50:20+00:00,-0.9862681924209014
2016-02-19T23:52:21+00:00,-1.5194471074422378
2016-02-19T23:54:22+00:00,-0.2780051386306006
2016-02-19T23:56:24+00:00,-0.6442375085496312
2016-02-19T23:58:25+00:00,-1.2982103724508764
2016-02-20T00:00:26+00:00,-0.9803380123469339
2016-02-20T00:02:27+00:00,-1.167961248353567
2016-02-20T00:04:29+00:00,-0.616818654613768
2016-02-20T00:06:31+00:00,-0.830223867955576
2016-02-20T00:08:32+00:00,-1.247952419819466
2016-02-20T00:10:33+00:00,0.03658272085413827
2016-02-20T00:12:35+00:00,-0.19894968498422116
2016-02-20T00:14:36+00:00,1.1458638187494188
2016-02-20T00:16:37+00:00,-0.34067956129414867
2016-02-20T00:18:39+00:00,0.6925060123673141
2016-02-20T00:20:40+00:00,0.12066007483463892
2016-02-20T00:22:41+00:00,-0.4803477924184527
2016-02-20T00:24:43+00:00,-0.7579856510436809
2016-02-20T00:26:44+00:00,-0.8668694535330115
2016-02-20T00:28:45+00:00,0.10844634339190762
2016-02-20T00:30:46+00:00,1.7352536322757537
2016-02-20T00:32:48+00:00,-1.6101110118082609
2016-02-20T00:34:49+00:00,1.1781391796682783
2016-02-20T00:36:50+00:00,-1.1182166186863025
2016-02-20T00:38:52+00:00,-0.610232487272631
2016-02-20T00:40:53+00:00,-0.42424935558356935
2016-02-20T00:42:54+00:00,-1.0381521407286591
2016-02-20T00:44:56+00:00,-2.0215985473910916
2016-02-20T00:46:57+00:00,-1.3532029515222135
2016-02-20T00:48:58+00:00,-0.2576508943795357
2016-02-20T00:51:00+00:00,-1.130072099170862
2016-02-20T00:53:01+00:00,-0.24068804626891271
2016-02-20T00:55:02+00:00,-1.5307032933539464
2016-02-20T00:57:03+00:00,-0.5718717434789138
2016-02-20T00:59:05+00:00,-1.2499511109702972
2016-02-20T01:01:06+00:00,-0.9219813998507078
2016-02-20T01:03:07+00:00,-0.6586404407436053
2016-02-20T01:05:09+00:00,-0.8802701297240159
2016-02-20T01:07:10+00:00,-0.3232840883024455
2016-02-20T01:09:11+00:00,-0.7535038109541272
2016-02-20T01:11:13+00:00,-0.21003704675205626
2016-02-20T01:13:14+00:00,-0.9422813980517386
2016-02-20T01:15:15+00:00,-0.655399835199443
2016-02-20T01:17:17+00:00,0.2945722189195017
2016-02-20T01:19:18+00:00,-0.8495006809451571
2016-02-20T01:21:19+00:00,-1.5876125719284637
2016-02-20T01:23:21+00:00,-0.15080156195594974
2016-02-20T01:25:22+00:00,-0.8044514495254731
2016-02-20T01:27:23+00:00,-0.24473287550598677
2016-02-20T01:29:25+00:00,-0.563719404107605
2016-02-20T01:31:26+00:00,-0.7377322597043321
