index,timestamp,no2,no2_err,h2o,h2o_err,o3,o3_err,chocho,chocho_err
0,2016-02-22T16:58:25+01:00,0.410158797042244,0.100761243307172,-4727180.70546589,1431217.85009207,2210.24552509457,1782.58710535014,-0.0561482079292129,0.144215319895637
1,2016-02-22T16:58:57+01:00,0.103683751953498,0.0969711488643265,-4772875.51546209,1378322.03054337,2564.16636995828,1715.57962763711,-0.00991036678870526,0.137068792541294
2,2016-02-22T16:59:28+01:00,0.00881702253383912,0.0949870881905251,-5447623.43708315,1350281.38249307,1973.76359793092,1679.95342442762,-0.0227408015772355,0.133007309084865
3,2016-02-22T16:59:59+01:00,0.00802303162937061,0.0953145590939778,-5377047.1956382,1355096.31775139,1860.93987952086,1685.28431596482,-0.00521595039894354,0.132424824902637
4,2016-02-22T17:00:30+01:00,-0.0147018826328475,0.101051445013856,-5394010.39989591,1436693.09427266,2043.2717276465,1786.55463782791,0.0971034528740278,0.14004357831329
5,2016-02-22T17:01:01+01:00,0.00434778449761546,0.100216633841633,-5467692.16369806,1424902.88940073,2088.73130170951,1771.60487464362,-0.0389315364817067,0.138404461743999
6,2016-02-22T17:01:32+01:00,-0.00317415206741898,0.098158937938977,-4547515.63078919,1395669.63846123,1977.59999386987,1735.21267037815,-0.0036489441793201,0.135484211754093
7,2016-02-22T17:02:03+01:00,0.0194207258524234,0.0984690348695914,-4949614.38075274,1399652.26564164,1972.53452053032,1741.89316263743,-0.0260925822600377,0.138749993276629
8,2016-02-22T17:02:34+01:00,0.0342178906781228,0.0898542876381022,-5022579.41474963,1277332.88394213,2292.40005371747,1589.10899308382,-0.0208796939111295,0.125704212030663
9,2016-02-22T17:03:05+01:00,0.0766549478923037,0.096822478510221,-4868249.19923367,1376653.48684489,1930.16480878357,1711.56943463859,-0.100882526161122,0.133657147452362
10,2016-02-22T17:03:37+01:00,0.00903797370321597,0.0996604015759075,-6021569.35133309,1416865.02660833,2409.30193818604,1762.19405935662,0.0501170410480748,0.138612526423074
11,2016-02-22T17:04:08+01:00,0.0115760201437323,0.100995082498661,-5512931.87869509,1436010.00370784,2018.83708734109,1785.33139607412,-0.127098137513713,0.139344903841174
12,2016-02-22T17:04:39+01:00,0.0414561738126163,0.0956304766083808,-5818240.3327292,1359536.25262199,2370.63500079758,1691.04844875186,-0.0112538018943549,0.133265913336614
13,2016-02-22T17:05:10+01:00,-0.0423905088998132,0.101322941131465,-5823654.59337409,1440403.33803801,1947.94227450823,1791.81019276376,0.0179226740626272,0.141506024781741
14,2016-02-22T17:05:41+01:00,-0.0195741571403437,0.097217685824757,-6192538.97304925,1382147.22347303,2026.70843938562,1718.94222066655,-0.0644274266840659,0.135104252644879
15,2016-02-22T17:06:12+01:00,0.0166421596064038,0.101114503376884,-5820877.33595318,1437248.2135788,2218.74653725192,1788.79046443604,-0.0533901664448095,0.142633078152232
16,2016-02-22T17:06:43+01:00,-0.00576180621845982,0.0957306870082298,-5598140.93824663,1360874.04803725,2349.67970050467,1693.00673637921,-0.0882636589139649,0.133882250813153
17,2016-02-22T17:07:14+01:00,0.0281602513210925,0.100037242064497,-5390242.27421917,1421627.45543099,2333.11205508689,1771.00700793084,-0.0106071581963008,0.14382801761303
18,2016-02-22T17:07:45+01:00,-0.020532217643096,0.0994314392747292,-5197494.81162905,1413790.41425896,2274.16827143867,1757.66334237716,-0.0192861844368078,0.137128458383345
