index,timestamp,no2,no2_err,o3,o3_err,h2o,h2o_err,nox,nox_err,no
37,2016-02-22T11:26:19+01:00,,,2710.9252059394,981.168202991355,2814866.230287,790272.052906438,4.0795099764535,0.055457613974549,0.6196311768551559
38,2016-02-22T11:27:29+01:00,3.76079402428521,0.055906963816097,-638.624382361048,989.517908229581,2522585.42192743,797016.916985754,,,
39,2016-02-22T11:28:40+01:00,,,2834.72320350502,919.808742819093,2096819.99984827,740877.003134049,3.66215688287245,0.0519619241033002,-0.2606163378873778
40,2016-02-22T11:29:50+01:00,4.082471020101,0.0554213188425524,-728.293798954,980.556822119207,1843200.76543078,789746.126233601,,,
41,2016-02-22T11:31:01+01:00,,,2713.65668470338,941.136406226409,1975227.1615365,757969.755701487,3.8832020303479,0.0531768359082608,-0.20442454670644317
42,2016-02-22T11:32:11+01:00,4.09270952052947,0.0547428520156997,-520.222327051653,968.514311658661,1751857.98338224,780068.30389796,,,
43,2016-02-22T11:33:22+01:00,,,2645.22461803083,951.677056145965,2475412.05084085,766565.605444484,3.83290181823941,0.0537759759395171,0.060868914181050116
44,2016-02-22T11:34:33+01:00,3.45135628758725,0.0520605376838441,-641.956061394625,921.927249150686,3132625.12713365,742488.065971765,,,
45,2016-02-22T11:35:44+01:00,,,2879.50247917529,912.699329555737,2335841.44535564,735205.725290346,3.34465014193725,0.0515421279354035,-0.0905026752819964
46,2016-02-22T11:36:54+01:00,3.41917756474375,0.0534182609738939,-265.455647899257,945.960162603784,2018787.45395858,761887.405117135,,,
47,2016-02-22T11:38:05+01:00,,,3186.73695863815,935.941008799055,2505003.65514453,753859.23443949,3.22810079133601,0.0528413854215581,-0.09373346844044095
48,2016-02-22T11:39:15+01:00,3.22586198727348,0.051068622145826,-43.384544368453,904.568899148381,2639937.65195776,728567.066643598,,,
49,2016-02-22T11:40:26+01:00,,,2613.84103542385,874.587348150175,1755943.99990979,704423.639010424,3.21416666729168,0.0493754128101751,-0.05900705833865505
50,2016-02-22T11:41:37+01:00,3.32048546398719,0.0514772094329441,-144.850686733373,911.662071491504,2732666.01423819,734302.239626798,,,
51,2016-02-22T11:42:48+01:00,,,2992.80274072601,949.643764354603,1933799.93338963,764885.290992818,2.96545356616276,0.0535953503901972,-0.2896373775745884
52,2016-02-22T11:43:58+01:00,3.19061747306849,0.0532095707072575,-414.486494218522,942.507518236682,2162904.80330445,759147.302307718,,,
53,2016-02-22T11:45:09+01:00,,,2777.27709184995,923.042273873422,2514794.75697187,743480.07939567,3.82893321831765,0.0521562484236564,0.43276611936078613
54,2016-02-22T11:46:19+01:00,3.59882165969188,0.0533138580713412,328.08007454003,943.90572369482,2099267.69670004,760213.732828308,,,
55,2016-02-22T11:47:30+01:00,,,3127.32794561742,916.912893711244,1310938.30314822,738559.534027691,3.48241402804186,0.0517867867145459,-0.02969251517102034
56,2016-02-22T11:48:41+01:00,3.42539142673388,0.0503630498099404,-544.420372240563,891.837649894981,2580868.89026579,718306.66893566,,,
57,2016-02-22T11:49:52+01:00,,,3000.45696051131,878.629084761962,2057794.71228754,707682.61306249,3.12255784682627,0.0495976387258139,-0.2007160069920415
58,2016-02-22T11:51:02+01:00,3.22259455657761,0.0504253541091244,-589.957544039488,893.222507219001,2592572.49829987,719391.806714358,,,
59,2016-02-22T11:52:13+01:00,,,2715.72567128091,971.814874186229,2484193.53355533,782778.294890765,4.4386981678401,0.05495848844653,0.656682476501421
60,2016-02-22T11:53:23+01:00,4.33355765518762,0.0544617414499488,-477.223766029546,963.221739088002,3075646.70207702,775809.646989665,,,
61,2016-02-22T11:54:34+01:00,,,2593.70471048604,1002.48974780395,2480280.33555822,807440.231903538,4.64794768577698,0.0567063169376896,-0.20412665021548548
62,2016-02-22T11:55:44+01:00,5.36328796495499,0.057792628269518,-545.603807288999,1020.66663515284,2206789.10193752,822102.307158666,,,
63,2016-02-22T11:56:56+01:00,,,2466.7414077815,997.720224286877,2121563.78341758,803670.035050392,5.18234577798649,0.0564824164652829,-0.7831580336033248
64,2016-02-22T11:58:06+01:00,6.55099144026256,0.060931126857198,-670.57238051122,1074.15795953514,1643091.13525267,865256.395747907,,,
65,2016-02-22T11:59:17+01:00,,,2921.21878086958,1166.2573991335,2203976.78749162,939472.673674112,7.57281023681855,0.0662528546241715,2.117430655359221
66,2016-02-22T12:00:27+01:00,4.37519887559699,0.0558407808114521,-296.79167364506,987.51735349037,2013384.64402154,795410.471715197,,,
67,2016-02-22T12:01:38+01:00,,,2984.25374712369,1030.62723880856,2838125.4220622,830124.985147287,5.56214468591484,0.0583720890256884,1.647585797798905
68,2016-02-22T12:02:48+01:00,3.4604067877825,0.0516352724053762,-124.343323232596,914.358358385768,2539702.45370733,736415.887105865,,,
69,2016-02-22T12:03:59+01:00,,,2786.31308806047,924.422646050665,1920675.38386264,744584.681371203,3.33380898986464,0.0521987729944874,-1.30791891166596
70,2016-02-22T12:05:10+01:00,5.8230490152787,0.056876411747012,-193.110054352677,1003.77816739185,1136219.25776666,808563.452739169,,,
71,2016-02-22T12:06:21+01:00,,,2831.59569367993,1243.8797636092,2210303.5996623,1002063.73844894,8.7601029132915,0.0707866196093614,2.5615545927630583
72,2016-02-22T12:07:31+01:00,6.56875890316903,0.0596907771913201,-251.733110228012,1052.2768394078,2122110.10206,847621.23244471,,,
73,2016-02-22T12:08:42+01:00,,,2338.61500244493,1371.60975418368,2301943.20868673,1104994.69504438,10.8450278597948,0.0782934044130443,4.643406993617264
74,2016-02-22T12:09:52+01:00,5.83965378745353,0.059335097030889,-645.669260602758,1047.17352479022,2653444.50139493,843495.651334309,,,
75,2016-02-22T12:11:03+01:00,,,2137.47062804299,1871.60974931278,2429612.0536187,1508116.86122616,16.739007364734,0.107798727365859,10.14608717307261
76,2016-02-22T12:12:14+01:00,7.34618659586925,0.0663892491661804,-487.629577281416,1169.0629960073,2622013.94925684,941706.516787194,,,
77,2016-02-22T12:13:25+01:00,,,2613.67437446541,1430.04366854717,1995880.25637173,1152108.43997293,11.5580003237772,0.0817166371406319,4.5186015030480595
78,2016-02-22T12:14:35+01:00,6.73693200016847,0.0621447710788053,-616.824014530828,1095.25109375848,2819784.92615686,882261.106085473,,,
79,2016-02-22T12:15:46+01:00,,,2483.3361222574,1245.40720584664,2227084.81464792,1003255.19780301,8.45874543944501,0.0708403084974254,1.8548527054446966
80,2016-02-22T12:16:56+01:00,6.4727272603134,0.0600946520873726,-338.05709897632,1059.59900651925,1818121.47312549,853467.496320673,,,
81,2016-02-22T12:18:07+01:00,,,2884.136664771,1306.63662640318,2710534.5143126,1052597.69383443,9.44322173707756,0.0744294366786561,2.3679820522200643
82,2016-02-22T12:19:18+01:00,7.67775210940159,0.0654704370637088,-1038.7651909554,1152.33004828413,2459084.07909179,928237.3389955,,,
83,2016-02-22T12:20:29+01:00,,,2236.62742373576,1759.88137755092,2269419.09958572,1418014.27852158,15.63214040275,0.101188642047362,8.123952035932922
84,2016-02-22T12:21:39+01:00,7.34101284595911,0.0626461242543037,-193.920086533247,1103.21583384166,2421489.65478383,888612.117490699,,,
85,2016-02-22T12:22:50+01:00,,,2764.93285951149,1695.23348177255,2429942.32872682,1365868.80485002,14.4327613255268,0.0972917184706921,6.468265809651581
86,2016-02-22T12:24:00+01:00,8.57919673973617,0.0676172145540794,-336.868192585472,1188.50853271282,2289323.37156944,957444.569553965,,,
87,2016-02-22T12:25:11+01:00,,,2719.72898183519,1160.1077696843,2205505.75131825,934492.555954358,7.76055061321214,0.0659194222511393,-0.22750239271585215
88,2016-02-22T12:26:21+01:00,7.40523524020162,0.0635639051191732,-890.132803329529,1119.22685220549,2440477.93627309,901552.5964507,,,
89,2016-02-22T12:27:33+01:00,,,2465.89262753842,1155.73777656048,1941999.79639826,931028.201782985,7.88586363004961,0.0656865663300448,-0.9800650745939086
90,2016-02-22T12:28:43+01:00,10.2860473506287,0.0771199681589304,-719.436940224084,1352.1842664787,2833126.86491352,1089317.4976716,,,
91,2016-02-22T12:29:54+01:00,,,2487.95938411205,1351.58399814765,2862615.40160296,1088853.82883166,9.69186580284268,0.0770206800570005,0.8599537376444157
92,2016-02-22T12:31:04+01:00,7.39825755843586,0.0659316448467184,106.610508945848,1160.88095819224,2157714.36379527,935148.371819863,,,
93,2016-02-22T12:32:15+01:00,,,2588.1568881909,1299.74671439665,2598193.2905853,1047036.12880979,9.33359557823227,0.074024664279539,3.162785282627504
94,2016-02-22T12:33:25+01:00,4.96065102239101,0.0553817922265491,-232.083806981948,978.675626803078,1469668.85758465,788240.992762998,,,
95,2016-02-22T12:34:37+01:00,,,2695.18836953903,1073.59200326469,1901603.25761543,864763.042911009,5.81268186902712,0.0608285221526384,-0.17658276183757504
96,2016-02-22T12:35:47+01:00,6.989305639103,0.0607074464049664,-623.160070231582,1069.55511733447,2280604.15902364,861546.782074713,,,
97,2016-02-22T12:36:58+01:00,,,2638.95852219382,1632.1687877699,2286879.07616449,1315026.85518209,13.1075123872538,0.0934852838776157,6.381935820525893
98,2016-02-22T12:38:08+01:00,6.46556198832993,0.0626091408069808,-89.0169213529868,1103.89239233187,1717030.03228094,889190.83592655,,,
99,2016-02-22T12:39:19+01:00,,,2724.78671468616,1068.53148118671,2927517.65743088,860686.317645867,5.76943001297124,0.060538166401627,-0.5034925954884057
100,2016-02-22T12:40:29+01:00,6.08299645929176,0.05951468808148,-509.60929153412,1049.905722045,2527251.2020682,845695.94326118,,,
101,2016-02-22T12:41:40+01:00,,,2800.27541144403,869.541823578008,2520885.77748247,700307.602519985,3.7829630968139,0.0491248787527369,-1.3964379785964094
102,2016-02-22T12:42:51+01:00,4.27580569152886,0.0522615791042957,-448.682866142709,924.417237329843,1760989.09439194,744524.186539571,,,
103,2016-02-22T12:44:02+01:00,,,3370.80599653182,967.172682457329,2084646.2648551,779001.6221587,4.42297527566331,0.0546921470166091,-1.895877149668002
104,2016-02-22T12:45:12+01:00,8.33312385302387,0.0705308360401993,-302.02216443711,1240.19443397344,1918002.1430722,999050.762047898,,,
105,2016-02-22T12:46:23+01:00,,,2625.40505810266,1172.18459562431,2171292.40815054,944210.732112253,7.09695895817016,0.0665423297987805,-0.1140856569082862
106,2016-02-22T12:47:33+01:00,6.10476931006183,0.0601352757138154,-690.813744907873,1060.93135679348,3336343.12380033,854558.522511294,,,
107,2016-02-22T12:48:44+01:00,,,3004.08372506786,1033.58039198144,2057181.53065241,832541.822282705,4.98292135663907,0.0584956138275506,-2.5819170541776035
108,2016-02-22T12:49:54+01:00,9.00434315803976,0.0721146836246197,-807.899726297008,1266.84132859372,2571921.4803752,1020501.72348207,,,
109,2016-02-22T12:51:06+01:00,,,2575.44679187686,1415.08287035813,1500640.04384509,1140029.26838534,11.3051909923414,0.0808298622521014,4.196307008265505
110,2016-02-22T12:52:16+01:00,5.26607645383325,0.0579878789326258,-77.2333275944655,1024.29332930835,2656209.22710948,824986.542998304,,,
111,2016-02-22T12:53:27+01:00,,,3056.28842897758,1197.24596191638,1444412.77786207,964441.612843901,7.74485165936691,0.0680304542935495,2.4342321474520885
112,2016-02-22T12:54:37+01:00,5.35453520298116,0.0557648107072798,-528.222614920937,984.868393210236,2476388.4211225,793267.000489787,,,
113,2016-02-22T12:55:48+01:00,,,2427.29872761099,1380.29486788095,1969085.70425466,1111987.09293541,9.93135487617975,0.0786841187229683,3.558004318999659
114,2016-02-22T12:56:58+01:00,7.37781639934805,0.0624770616788539,-246.336663399589,1100.14631908454,2027740.91835841,886172.549390722,,,
115,2016-02-22T12:58:10+01:00,,,3119.21736972236,1079.01699172182,2339827.58706048,869181.232893615,6.68992198519914,0.0612194121127037,1.378496113588218
116,2016-02-22T12:59:20+01:00,3.30243508075538,0.0532533461515238,-216.315203068578,943.15341470257,1309418.83441439,759656.330866813,,,
117,2016-02-22T13:00:31+01:00,,,3164.51266352806,937.349949823829,2322577.19949377,754941.942631086,4.11505963726509,0.0529810137712515,0.20856653970462435
118,2016-02-22T13:01:41+01:00,4.50204325497393,0.0553174695020298,154.358823887693,978.074305792662,2269482.583526,787821.032151152,,,
119,2016-02-22T13:02:52+01:00,,,2310.88156469828,1172.95963117914,1590193.51064661,944861.727394536,8.10328782636127,0.0666833316665452,2.9110841801473555
120,2016-02-22T13:04:03+01:00,5.8823640374539,0.0555099138950669,-839.641705602248,979.550549177905,2546166.82438582,789010.346371235,,,
121,2016-02-22T13:05:14+01:00,,,2862.12299104493,1277.73188992529,1959828.95197689,1029325.69801476,9.52642017181681,0.0727925735597282,4.2203923213462256
122,2016-02-22T13:06:24+01:00,4.73780907457154,0.0545685245002786,-527.974083111811,964.530316106045,2099008.63025493,776904.58265872,,,
123,2016-02-22T13:07:35+01:00,,,2895.26451239412,1088.1904050816,1909067.95856761,876558.120669145,7.24442590144223,0.0617874567937998,2.7730557402275275
124,2016-02-22T13:08:45+01:00,4.20868390860937,0.0521178774705155,-55.5513117500452,921.825573286054,1126890.45977425,742548.208214114,,,
125,2016-02-22T13:09:56+01:00,,,2811.55763957804,1209.11846145564,1774734.79359031,973965.520764071,7.57660351727626,0.0686858359085663,3.4286455939130738
126,2016-02-22T13:11:06+01:00,4.08808723368385,0.0533479853812879,-5.41859791213951,943.764748728643,954815.731625051,760199.309976789,,,
127,2016-02-22T13:12:17+01:00,,,3395.51698100447,903.07747951742,444935.207298977,727450.193706318,3.99500653563718,0.0510431509982944,0.8320344402519351
128,2016-02-22T13:13:28+01:00,2.23785695708664,0.0471836994587527,-220.751900074411,836.846342300962,1094775.40343707,674038.221074072,,,
129,2016-02-22T13:14:39+01:00,,,3245.80164635364,878.075627836255,1654798.35711924,707290.760571139,2.86150046074182,0.0495528067295049,0.5692376850134155
130,2016-02-22T13:15:49+01:00,2.34590231523437,0.0482070272500227,289.175549731027,854.910375826132,1143084.02585015,688557.90890669,,,
131,2016-02-22T13:17:00+01:00,,,3015.75257244736,860.121979881848,931569.406260737,692736.207731443,2.5817855067742,0.0485149549973201,0.23670596595803373
132,2016-02-22T13:18:10+01:00,2.34426835477005,0.0495620686198208,-149.554575000673,878.880150275059,713745.397445635,707913.238331789,,,
133,2016-02-22T13:19:21+01:00,,,3181.35205942254,916.657595306194,1750697.2642321,738298.500313255,2.64626737013539,0.0517102054960444,0.3878265577415796
134,2016-02-22T13:20:32+01:00,2.17261327001757,0.0468889825134936,266.809820713075,831.788277135192,1583920.60628465,669884.3795863,,,
135,2016-02-22T13:21:43+01:00,,,3075.78568296921,844.376856107687,1627573.0831559,680114.904997735,2.51222373696422,0.0476264886002222,0.47934347228983576
136,2016-02-22T13:22:53+01:00,1.89511532982899,0.0480149268695488,39.8369674318436,852.072462524773,1535275.74645903,686225.586823774,,,
137,2016-02-22T13:24:04+01:00,,,2603.86586488006,862.036136722677,1481649.72792481,694295.899315812,2.77867550304431,0.0486369623594575,0.5945243348383529
138,2016-02-22T13:25:14+01:00,2.46911607928184,0.0477816103144656,206.232675694935,847.215777774479,958804.949926443,682368.707756203,,,
139,2016-02-22T13:26:25+01:00,,,3319.4919463999,897.045187207574,420234.629518085,722539.192627211,4.08436283950676,0.0507047269627217,1.7086197704882
140,2016-02-22T13:27:36+01:00,2.28237005875528,0.0487105661427791,-278.104388830422,863.814733717934,1294840.54210106,695806.450183088,,,
141,2016-02-22T13:28:47+01:00,,,2905.53056317092,855.020971038752,2048532.97028823,688662.295520056,2.8064038328191,0.0482440846348234,0.7190802973450254
142,2016-02-22T13:29:57+01:00,1.89502414632359,0.0465110611778109,-566.819652840234,825.277101798186,1522326.05517879,664733.561737162,,,
143,2016-02-22T13:31:08+01:00,,,2508.23274021502,845.810197268346,1691230.45152109,681257.184821514,1.97836676939681,0.0476723926924459,-0.11243332305558251
144,2016-02-22T13:32:18+01:00,2.28381863088924,0.0479518925416206,-45.9091451811472,850.397981085355,2223114.75019527,684969.911538456,,,
145,2016-02-22T13:33:29+01:00,,,3411.84865372143,864.094456268325,618739.463356943,695993.633974034,2.22167873129274,0.0487194467787935,-0.16912840223322334
146,2016-02-22T13:34:39+01:00,2.49628875584386,0.0474384244467719,-413.715168385405,841.08536727841,1305892.61400842,677442.111348391,,,
147,2016-02-22T13:35:50+01:00,,,2987.93596485478,880.293580411063,1160645.24408783,709073.832915276,2.62174910983095,0.0496617892389633,0.17746749524888994
148,2016-02-22T13:37:01+01:00,2.39227447332026,0.0445323324558011,-110.623289538192,789.554784602535,898215.025718551,636025.374016064,,,
149,2016-02-22T13:38:12+01:00,,,2668.584201509,905.317877553548,806958.007603089,729273.484027263,3.4549322190858,0.0511339203735804,0.5883789095060208
150,2016-02-22T13:39:22+01:00,3.33415216223001,0.0495849171302007,417.426065457367,878.114812357579,895021.078327548,707297.250252969,,,
151,2016-02-22T13:40:33+01:00,,,2857.39388748637,932.931241055815,540296.152536307,751497.296508679,4.68936675967136,0.0527801949791523,1.4408807846928435
152,2016-02-22T13:41:43+01:00,3.16402635374465,0.0489642439268152,-136.678121719868,867.323132482734,802114.313230877,698603.482258748,,,
153,2016-02-22T13:42:54+01:00,,,3091.98002782313,856.554567163963,1293498.89916854,689912.388491574,2.23700581027795,0.0482947596008084,-0.22518990002178008
154,2016-02-22T13:44:05+01:00,1.76036506685481,0.0468056868303013,-340.991542317186,830.706663390686,1274723.97439931,669065.387875063,,,
155,2016-02-22T13:45:16+01:00,,,3052.23151656453,845.11134485967,1232712.75526846,680709.748377449,2.05672437176519,0.0476390910076152,-0.14604532523246627
156,2016-02-22T13:46:26+01:00,2.63894327601173,0.0462768134544912,-263.998943662069,820.279134783787,1192650.81599912,660726.396060838,,,
157,2016-02-22T13:47:37+01:00,,,3176.61366009022,898.357239491958,648944.075602368,723582.327603598,3.24096192617907,0.0507200238008145,0.306886705443723
158,2016-02-22T13:48:47+01:00,3.22505037750511,0.0478975049798761,-267.70179088357,848.339042131982,1068591.16756618,683327.795222399,,,
159,2016-02-22T13:49:58+01:00,,,2825.56663290784,856.122052720676,1787142.559097,689632.203294249,2.98727800949966,0.0483239618936271,-0.28541594319303476
160,2016-02-22T13:51:09+01:00,3.32033752788028,0.0471737005071943,-4.89522281428724,835.513863292102,1425876.20098004,672912.635116684,,,
161,2016-02-22T13:52:20+01:00,,,3098.9394838371,879.327357500986,989068.828687012,708279.127266973,3.73129256290231,0.049680239779491,0.267004532316625
162,2016-02-22T13:53:30+01:00,3.606211061422,0.0527832762534355,-150.40388121114,934.478211511066,992974.375701052,752641.903487441,,,
163,2016-02-22T13:54:41+01:00,,,2890.39898514941,869.707336734275,930257.861191403,700497.243419226,3.43732323481691,0.0491149444906514,0.6349271113059434
164,2016-02-22T13:55:51+01:00,2.00990252275361,0.048539038275945,318.559924755153,861.140960302428,232694.058013088,693611.53723155,,,
165,2016-02-22T13:57:02+01:00,,,2931.97694815478,900.284942556465,1424111.19128903,725101.148887496,2.41329555205729,0.0507699729525721,0.1900675672290899
166,2016-02-22T13:58:13+01:00,2.43655344690279,0.0466449246503949,30.1697439123139,827.069401733737,1618970.94357343,666164.705078705,,,
167,2016-02-22T13:59:24+01:00,,,3117.9687225788,900.997729293321,1587194.58990209,725728.188511537,2.13804710663139,0.0507951853599065,0.05730251837548428
168,2016-02-22T14:00:34+01:00,1.72994712198433,0.0458111041693025,-116.802447198576,813.070512622226,1443753.84028394,654875.400419493,,,
169,2016-02-22T14:01:45+01:00,,,3211.58366367591,795.551489658168,1369890.68188787,640809.330218568,2.15704069929992,0.0448527588745287,0.1685918930155248
170,2016-02-22T14:02:56+01:00,2.24695049058446,0.0518276338671869,69.0489538799814,919.231341220837,915897.082619702,740370.301806155,,,
171,2016-02-22T14:04:07+01:00,,,2868.10161496842,812.176724022735,199078.952775489,654199.813931169,2.72395557064455,0.0458248000322282,0.2649853448868176
172,2016-02-22T14:05:17+01:00,2.66800376747786,0.0501384532225176,-80.9563472944945,888.7590489053,911361.687397314,715835.139972657,,,
173,2016-02-22T14:06:28+01:00,,,2848.04481471876,887.441302343926,940238.951129834,714833.186472777,3.52452180179672,0.0501259618191534,0.4198108713059514
174,2016-02-22T14:07:38+01:00,3.53526728839082,0.0480271802886522,-155.371175760058,850.290187410863,1432818.84424297,684891.377950546,,,
175,2016-02-22T14:08:50+01:00,,,2767.8730514937,882.650095616174,1519887.96790744,710932.762296539,2.79519556223191,0.0498034517767691,-0.37395367505495036
176,2016-02-22T14:10:00+01:00,2.8132011320469,0.0499475645861461,-94.0148831973874,885.125179893177,1245331.44781067,712969.520084429,,,
177,2016-02-22T14:11:11+01:00,,,3194.33142523872,851.951664780859,1635823.99898494,686210.666637567,2.08554944968976,0.0480258733000421,-0.5324088697450176
178,2016-02-22T14:12:21+01:00,2.42546540559184,0.0477247287880061,160.967404249098,846.168456911061,144041.861458481,681593.944575709,,,
179,2016-02-22T14:13:32+01:00,,,3039.29019201202,907.689580727537,1225921.77714061,731082.534067541,3.91286454933138,0.0512923814845897,1.1241985724582748
180,2016-02-22T14:14:43+01:00,3.15186654815437,0.0492463245579417,146.18612851876,872.356729205684,1287824.18074131,702639.981200397,,,
181,2016-02-22T14:15:54+01:00,,,2649.33037429543,905.146863125115,891651.977526494,729015.198330006,3.32920104273086,0.0511070114842421,0.17059265325426987
182,2016-02-22T14:17:04+01:00,3.16525527528723,0.0457698101837321,-90.0050953998747,810.725191881399,771733.18282942,653025.653818517,,,
183,2016-02-22T14:18:15+01:00,,,2661.53224108846,885.008214913643,1496200.58950074,712875.633433611,2.95139335772717,0.0499501423154974,0.026495675425824317
184,2016-02-22T14:19:25+01:00,2.68792540752653,0.0484631433580209,-49.4139068262951,859.032404403388,1532652.77778533,691897.866029654,,,
185,2016-02-22T14:20:37+01:00,,,3315.31403759335,839.460430811115,1108497.60383755,676211.090292406,2.8019141466398,0.0473717130033731,0.23425228200204096
186,2016-02-22T14:21:47+01:00,2.45073897571812,0.0464729708944409,-294.506494037465,823.999536398191,868280.854489752,663695.492134815,,,
187,2016-02-22T14:22:58+01:00,,,3458.83375390976,909.747865709639,992667.335250753,732798.189574803,3.20323942738144,0.0513634415924717,0.5375408751757909
188,2016-02-22T14:24:08+01:00,2.87763052902434,0.0490571420936975,-16.4334895424834,869.341225236103,894066.611129835,700199.819216511,,,
