timestamp,no
2016-02-20T19:46:19+00:00,1.410271671330376
2016-02-20T19:48:20+00:00,-0.019881172978912787
2016-02-20T19:50:21+00:00,-0.05664479424647473
2016-02-20T19:52:23+00:00,-0.08620445329841075
2016-02-20T19:54:24+00:00,-0.15494727204583292
2016-02-20T19:56:25+00:00,-0.3346869727927029
2016-02-20T19:58:27+00:00,-0.007908492069052198
2016-02-20T20:00:28+00:00,-0.1324444795561317
2016-02-20T20:02:30+00:00,-0.2534890901132032
2016-02-20T20:04:31+00:00,-0.1102041302125989
2016-02-20T20:06:32+00:00,-0.07162464598213347
2016-02-20T20:08:34+00:00,-0.2026630444999329
2016-02-20T20:10:35+00:00,-0.24290600251706573
2016-02-20T20:12:36+00:00,-0.17479222254063975
2016-02-20T20:14:38+00:00,-0.15238688976966763
2016-02-20T20:16:39+00:00,-0.23511605915460798
2016-02-20T20:18:40+00:00,-0.19591436665419382
2016-02-20T20:20:42+00:00,-0.29229435939508974
2016-02-20T20:22:43+00:00,-0.24469704861058306
2016-02-20T20:24:44+00:00,-0.19333883814003228
2016-02-20T20:26:46+00:00,-0.2037156719794484
2016-02-20T20:28:47+00:00,-0.33730780540022653
2016-02-20T20:30:48+00:00,-0.2728215705651258
2016-02-20T20:32:50+00:00,-0.3511085246857282
2016-02-20T20:34:51+00:00,-0.14205169022356
2016-02-20T20:36:52+00:00,-0.036168602022752516
2016-02-20T20:38:54+00:00,-0.21761080982483572
2016-02-20T20:40:55+00:00,-0.163417757531358
2016-02-20T20:42:56+00:00,-0.10296430129046863
2016-02-20T20:44:58+00:00,0.330556905203661
2016-02-20T20:46:59+00:00,0.2515216862126026
2016-02-20T20:49:00+00:00,-0.30596089419966255
2016-02-20T20:51:01+00:00,-0.2614128722110376
2016-02-20T20:53:03+00:00,-0.19905456315076675
2016-02-20T20:55:04+00:00,0.059230196304834504
2016-02-20T20:57:05+00:00,-0.12603968984787262
2016-02-20T20:59:07+00:00,-0.1630153846980238
2016-02-20T21:01:08+00:00,-0.2555029222415435
2016-02-20T21:03:09+00:00,-0.1983615880259486
2016-02-20T21:05:11+00:00,-0.29728381075375676
2016-02-20T21:07:12+00:00,0.002520980694961761
2016-02-20T21:09:13+00:00,-0.130496771861198
2016-02-20T21:11:15+00:00,-0.18051131012882848
2016-02-20T21:13:16+00:00,-0.15127608661322256
