index,timestamp,no2,no2_err,h2o,h2o_err
2654,2016-02-05T12:30:52+01:00,36.3103748826321,0.132643303464372,12215562.3435887,1911039.44892103
2655,2016-02-05T12:30:54+01:00,37.6085392633699,0.13340044159079,6589537.07383667,1913642.34374498
2656,2016-02-05T12:30:57+01:00,38.1818611343729,0.13089243901493,10117523.4596316,1876640.96034128
2657,2016-02-05T12:30:59+01:00,38.2621680640763,0.133395388777189,7620345.23700458,1912335.61920748
2658,2016-02-05T12:31:01+01:00,34.5602968545131,0.131753780713833,8741060.17704688,1895854.81345855
2659,2016-02-05T12:31:04+01:00,29.8281821453828,0.125147981754094,8370244.95185195,1809252.2311574
2660,2016-02-05T12:31:06+01:00,27.1201928730544,0.127718145830449,9076386.99695781,1851402.63789678
2661,2016-02-05T12:31:08+01:00,26.1729142405332,0.117679039235475,8098341.28116276,1707472.06463377
2662,2016-02-05T12:31:10+01:00,26.3202380467204,0.123822009541821,8912470.01320016,1796305.57937113
2663,2016-02-05T12:31:13+01:00,25.8261354991694,0.124075939827835,8927454.17250177,1800846.79226523
2664,2016-02-05T12:31:15+01:00,25.9732203489567,0.121439713533393,9277416.71883785,1762313.79683774
2665,2016-02-05T12:31:17+01:00,27.7565775412367,0.122783527576501,10184774.3858556,1778729.02390111
2666,2016-02-05T12:31:19+01:00,29.8156258632749,0.119306205909985,9245132.3564785,1724742.75149236
2667,2016-02-05T12:31:22+01:00,30.6734104927942,0.122410168116087,7462405.20123784,1768173.6513415
2668,2016-02-05T12:31:24+01:00,30.7862536336595,0.126638389843965,10367469.1909043,1829010.40832501
2669,2016-02-05T12:31:26+01:00,30.7698947545175,0.126641870594554,9171511.01448983,1829184.13126596
2670,2016-02-05T12:31:29+01:00,30.5766185781643,0.124140404084984,8333134.60443474,1793292.53892278
2671,2016-02-05T12:31:31+01:00,30.3439554887179,0.125099585920023,8597996.38562756,1807644.88903425
2672,2016-02-05T12:31:33+01:00,29.4896575168954,0.120866610263893,8308320.96063474,1747890.74805553
2673,2016-02-05T12:31:35+01:00,28.149387596547,0.119132403536371,8948548.91382592,1725183.38142789
2674,2016-02-05T12:31:38+01:00,27.3777556142768,0.119109543286894,7139719.77329385,1726089.86126609
2675,2016-02-05T12:31:40+01:00,27.7809793876153,0.116335258766719,8993932.72533436,1685194.89570857
2676,2016-02-05T12:31:42+01:00,28.0807181114364,0.12803025077536,9340734.10859531,1854065.98662574
2677,2016-02-05T12:31:45+01:00,28.3747306985614,0.11991278101154,9011847.95551107,1736036.59504331
2678,2016-02-05T12:31:47+01:00,27.541725803649,0.122104753268432,7936113.18227865,1769236.80779032
2679,2016-02-05T12:31:49+01:00,26.975491855591,0.117576803620382,10093029.8666858,1704565.09046403
2680,2016-02-05T12:31:51+01:00,27.0195046455851,0.118299236186706,6927787.3504289,1714983.81017581
2681,2016-02-05T12:31:54+01:00,26.941568537409,0.122340488125358,8758779.91367403,1773715.17133458
2682,2016-02-05T12:31:56+01:00,25.882983293864,0.119971153858887,8798867.05758327,1741207.21863032
2683,2016-02-05T12:31:58+01:00,24.5629616812276,0.117633142456077,5816448.40398228,1709472.11998439
2684,2016-02-05T12:32:01+01:00,24.1353695225954,0.109757229485514,6088679.75502247,1595723.11537423
